topK,accuracy,precision,recall,F1
0.05,0.9213483146067416,0.25,0.2,0.22222222222222224
0.05,0.9310344827586207,0.5,0.3333333333333333,0.4
0.05,0.9204545454545454,0.0,0.0,0.0
0.05,0.9166666666666666,0.0,0.0,0.0
0.05,0.9310344827586207,0.25,0.25,0.25
0.05,0.9259259259259259,0.0,0.0,0.0
0.05,0.9024390243902439,0.0,0.0,0.0
0.05,0.9390243902439024,0.25,0.3333333333333333,0.28571428571428575
0.05,0.9230769230769231,0.5,0.3333333333333333,0.4
0.05,0.9404761904761905,0.5,0.4,0.4444444444444445
0.05,0.9404761904761905,0.25,0.3333333333333333,0.28571428571428575
0.05,0.96,0.25,1.0,0.4
0.05,0.9390243902439024,0.5,0.4,0.4444444444444445
0.05,0.961038961038961,0.5,0.6666666666666666,0.5714285714285715
0.05,0.9230769230769231,0.5,0.3333333333333333,0.4
0.05,0.9404761904761905,0.5,0.4,0.4444444444444445
0.05,0.9,0.0,0.0,0.0
0.05,0.9146341463414634,0.25,0.2,0.22222222222222224
0.05,0.9397590361445783,0.5,0.4,0.4444444444444445
0.05,0.927710843373494,0.25,0.25,0.25
0.05,0.9054054054054054,0.25,0.2,0.22222222222222224
0.05,0.9358974358974359,0.25,0.3333333333333333,0.28571428571428575
0.05,0.875,0.0,0.0,0.0
0.05,0.8611111111111112,0.5,0.2,0.28571428571428575
0.05,0.9,0.0,0.0,0.0
0.05,0.891566265060241,0.25,0.14285714285714285,0.18181818181818182
0.05,0.8705882352941177,0.0,0.0,0.0
0.05,0.9210526315789473,0.5,0.3333333333333333,0.4
0.05,0.8928571428571429,0.0,0.0,0.0
0.05,0.9540229885057471,0.25,0.5,0.3333333333333333
0.05,0.918918918918919,0.25,0.25,0.25
0.05,0.9210526315789473,0.25,0.25,0.25
0.05,0.9047619047619048,0.25,0.16666666666666666,0.2
0.05,0.922077922077922,0.25,0.25,0.25
0.05,0.935064935064935,0.5,0.4,0.4444444444444445
0.05,0.9375,0.25,0.3333333333333333,0.28571428571428575
0.05,0.922077922077922,0.0,0.0,0.0
0.05,0.8860759493670886,0.0,0.0,0.0
0.05,0.8947368421052632,0.25,0.16666666666666666,0.2
0.05,0.9090909090909091,0.0,0.0,0.0
0.05,0.891566265060241,0.25,0.14285714285714285,0.18181818181818182
0.05,0.9012345679012346,0.25,0.16666666666666666,0.2
0.05,0.9210526315789473,0.0,0.0,0.0
0.05,0.8987341772151899,0.25,0.16666666666666666,0.2
0.05,0.9240506329113924,0.25,0.25,0.25
0.05,0.9620253164556962,0.5,0.6666666666666666,0.5714285714285715
0.05,0.9102564102564102,0.0,0.0,0.0
0.05,0.9404761904761905,0.5,0.4,0.4444444444444445
0.05,0.935064935064935,0.25,0.3333333333333333,0.28571428571428575
0.05,0.9452054794520548,0.5,0.5,0.5
0.05,0.9375,0.25,0.3333333333333333,0.28571428571428575
0.05,0.8809523809523809,0.0,0.0,0.0
0.05,0.875,0.0,0.0,0.0
0.05,0.8941176470588236,0.0,0.0,0.0
0.05,0.8767123287671232,0.0,0.0,0.0
0.05,0.8875,0.25,0.14285714285714285,0.18181818181818182
0.05,0.9047619047619048,0.5,0.25,0.3333333333333333
0.05,0.9382716049382716,0.5,0.4,0.4444444444444445
0.05,0.9418604651162791,0.25,0.3333333333333333,0.28571428571428575
0.05,0.9120879120879121,0.4,0.2857142857142857,0.3333333333333333
0.05,0.9655172413793104,0.5,0.6666666666666666,0.5714285714285715
0.05,0.9120879120879121,0.4,0.2857142857142857,0.3333333333333333
0.05,0.9135802469135802,0.5,0.2857142857142857,0.36363636363636365
0.05,0.9397590361445783,0.25,0.3333333333333333,0.28571428571428575
0.05,0.9186046511627907,0.0,0.0,0.0
0.05,0.9166666666666666,0.5,0.3333333333333333,0.4
0.05,0.9102564102564102,0.25,0.2,0.22222222222222224
0.05,0.9090909090909091,0.0,0.0,0.0
0.05,0.935064935064935,0.0,0.0,0.0
0.05,0.9425287356321839,0.5,0.4,0.4444444444444445
0.05,0.8875,0.25,0.14285714285714285,0.18181818181818182
0.05,0.9222222222222223,0.2,0.25,0.22222222222222224
0.05,0.9186046511627907,0.25,0.2,0.22222222222222224
0.05,0.9770114942528736,0.5,1.0,0.6666666666666666
0.05,0.8860759493670886,0.25,0.14285714285714285,0.18181818181818182
0.05,0.9166666666666666,0.25,0.2,0.22222222222222224
0.05,0.9285714285714286,0.0,0.0,0.0
0.05,0.9111111111111111,0.4,0.2857142857142857,0.3333333333333333
0.05,0.9156626506024096,0.25,0.2,0.22222222222222224
0.05,0.9318181818181818,0.25,0.25,0.25
0.05,0.9125,0.0,0.0,0.0
0.05,0.9325842696629213,0.0,0.0,0.0
0.05,0.9090909090909091,0.5,0.25,0.3333333333333333
0.05,0.896551724137931,0.0,0.0,0.0
0.05,0.9210526315789473,0.25,0.25,0.25
0.05,0.9012345679012346,0.25,0.16666666666666666,0.2
0.05,0.9113924050632911,0.0,0.0,0.0
0.05,0.9230769230769231,0.25,0.25,0.25
0.05,0.92,0.25,0.25,0.25
0.05,0.963855421686747,0.5,0.6666666666666666,0.5714285714285715
0.05,0.925,0.25,0.25,0.25
0.05,0.926829268292683,0.5,0.3333333333333333,0.4
0.05,0.9512195121951219,0.25,0.5,0.3333333333333333
0.05,0.8987341772151899,0.0,0.0,0.0
0.05,0.8953488372093024,0.0,0.0,0.0
0.05,0.9195402298850575,0.25,0.2,0.22222222222222224
0.05,0.9204545454545454,0.5,0.2857142857142857,0.36363636363636365
0.05,0.9466666666666667,0.5,0.5,0.5
0.05,0.8953488372093024,0.25,0.14285714285714285,0.18181818181818182
0.05,0.9294117647058824,0.5,0.3333333333333333,0.4
0.1,0.8876404494382022,0.2222222222222222,0.4,0.2857142857142857
0.1,0.9195402298850575,0.4444444444444444,0.6666666666666666,0.5333333333333333
0.1,0.8863636363636364,0.1111111111111111,0.3333333333333333,0.16666666666666666
0.1,0.8690476190476191,0.0,0.0,0.0
0.1,0.896551724137931,0.2222222222222222,0.5,0.30769230769230765
0.1,0.8765432098765432,0.0,0.0,0.0
0.1,0.8780487804878049,0.125,0.25,0.16666666666666666
0.1,0.8902439024390244,0.125,0.3333333333333333,0.18181818181818182
0.1,0.8974358974358975,0.375,0.5,0.42857142857142855
0.1,0.8928571428571429,0.25,0.4,0.3076923076923077
0.1,0.9166666666666666,0.25,0.6666666666666666,0.36363636363636365
0.1,0.9066666666666666,0.125,1.0,0.2222222222222222
0.1,0.8902439024390244,0.25,0.4,0.3076923076923077
0.1,0.9090909090909091,0.25,0.6666666666666666,0.36363636363636365
0.1,0.8717948717948718,0.25,0.3333333333333333,0.28571428571428575
0.1,0.8928571428571429,0.25,0.4,0.3076923076923077
0.1,0.8571428571428571,0.0,0.0,0.0
0.1,0.8658536585365854,0.125,0.2,0.15384615384615385
0.1,0.9156626506024096,0.375,0.6,0.4615384615384615
0.1,0.9036144578313253,0.25,0.5,0.3333333333333333
0.1,0.918918918918919,0.42857142857142855,0.6,0.5
0.1,0.8846153846153846,0.125,0.3333333333333333,0.18181818181818182
0.1,0.8409090909090909,0.1111111111111111,0.14285714285714285,0.125
0.1,0.8194444444444444,0.2857142857142857,0.2,0.23529411764705882
0.1,0.875,0.125,0.25,0.16666666666666666
0.1,0.8674698795180723,0.25,0.2857142857142857,0.26666666666666666
0.1,0.8823529411764706,0.3333333333333333,0.42857142857142855,0.375
0.1,0.868421052631579,0.25,0.3333333333333333,0.28571428571428575
0.1,0.8690476190476191,0.125,0.2,0.15384615384615385
0.1,0.9195402298850575,0.2222222222222222,1.0,0.3636363636363636
0.1,0.8783783783783784,0.14285714285714285,0.25,0.18181818181818182
0.1,0.868421052631579,0.125,0.25,0.16666666666666666
0.1,0.8571428571428571,0.125,0.16666666666666666,0.14285714285714288
