topK,accuracy,precision,recall,F1
0.05,0.9455128205128205,0.0,0.0,0.0
0.05,0.9581881533101045,0.21428571428571427,0.75,0.3333333333333333
0.05,0.9394904458598726,0.125,0.2857142857142857,0.17391304347826086
0.05,0.9501557632398754,0.1875,0.5,0.2727272727272727
0.05,0.9485530546623794,0.125,0.5,0.2
0.05,0.9428571428571428,0.0,0.0,0.0
0.05,0.95625,0.25,0.6666666666666666,0.36363636363636365
0.05,0.9492063492063492,0.125,0.5,0.2
0.05,0.9548387096774194,0.1875,0.75,0.3
0.05,0.9477124183006536,0.06666666666666667,0.3333333333333333,0.1111111111111111
0.05,0.9304635761589404,0.0,0.0,0.0
0.05,0.95578231292517,0.2,0.75,0.31578947368421056
0.05,0.9391891891891891,0.06666666666666667,0.2,0.1
0.05,0.9459459459459459,0.06666666666666667,0.3333333333333333,0.1111111111111111
0.05,0.9601328903654485,0.2,1.0,0.33333333333333337
0.05,0.9438943894389439,0.13333333333333333,0.3333333333333333,0.19047619047619044
0.05,0.9407894736842105,0.0,0.0,0.0
0.05,0.9512195121951219,0.21428571428571427,0.5,0.3
0.05,0.9644012944983819,0.3333333333333333,0.8333333333333334,0.47619047619047616
0.05,0.9477124183006536,0.06666666666666667,0.3333333333333333,0.1111111111111111
0.05,0.9466666666666667,0.06666666666666667,0.3333333333333333,0.1111111111111111
0.05,0.9442622950819672,0.13333333333333333,0.3333333333333333,0.19047619047619044
0.05,0.9503105590062112,0.25,0.5,0.3333333333333333
0.05,0.9431438127090301,0.06666666666666667,0.25,0.10526315789473685
0.05,0.9446366782006921,0.07142857142857142,0.25,0.11111111111111112
0.05,0.9551282051282052,0.25,0.6666666666666666,0.36363636363636365
0.05,0.9275862068965517,0.0,0.0,0.0
0.05,0.9475308641975309,0.0625,0.3333333333333333,0.10526315789473684
0.05,0.9421768707482994,0.13333333333333333,0.3333333333333333,0.19047619047619044
0.05,0.9413793103448276,0.06666666666666667,0.25,0.10526315789473685
0.05,0.9534883720930233,0.2,0.6,0.3
0.05,0.9508196721311475,0.2,0.5,0.28571428571428575
0.05,0.9471947194719472,0.06666666666666667,0.3333333333333333,0.1111111111111111
0.05,0.9459459459459459,0.2,0.42857142857142855,0.27272727272727276
0.05,0.9347079037800687,0.06666666666666667,0.16666666666666666,0.09523809523809522
0.05,0.9504950495049505,0.2,0.5,0.28571428571428575
0.05,0.9322033898305084,0.0,0.0,0.0
0.05,0.9363057324840764,0.0,0.0,0.0
0.05,0.95,0.2,0.5,0.28571428571428575
0.05,0.9581993569131833,0.3125,0.7142857142857143,0.43478260869565216
0.05,0.9457627118644067,0.2,0.42857142857142855,0.27272727272727276
0.05,0.9446254071661238,0.06666666666666667,0.25,0.10526315789473685
0.05,0.9421768707482994,0.06666666666666667,0.25,0.10526315789473685
0.05,0.9491525423728814,0.13333333333333333,0.5,0.2105263157894737
0.05,0.9530201342281879,0.26666666666666666,0.5714285714285714,0.36363636363636365
0.05,0.9563758389261745,0.2,0.75,0.31578947368421056
0.05,0.9358108108108109,0.0,0.0,0.0
0.05,0.9525316455696202,0.1875,0.6,0.2857142857142857
0.05,0.9525547445255474,0.21428571428571427,0.6,0.3157894736842105
0.05,0.9572368421052632,0.13333333333333333,1.0,0.23529411764705882
0.05,0.9498327759197325,0.06666666666666667,0.5,0.11764705882352941
0.05,0.9536423841059603,0.13333333333333333,0.6666666666666666,0.2222222222222222
0.05,0.9253246753246753,0.0,0.0,0.0
0.05,0.9477124183006536,0.13333333333333333,0.4,0.2
0.05,0.9548611111111112,0.14285714285714285,0.6666666666666666,0.23529411764705882
0.05,0.9449838187702265,0.13333333333333333,0.3333333333333333,0.19047619047619044
0.05,0.9452054794520548,0.13333333333333333,0.4,0.2
0.05,0.9288025889967637,0.0,0.0,0.0
0.05,0.9322033898305084,0.06666666666666667,0.14285714285714285,0.09090909090909091
0.05,0.9401993355481728,0.0,0.0,0.0
0.05,0.9514563106796117,0.13333333333333333,0.5,0.2105263157894737
0.05,0.9355828220858896,0.125,0.2222222222222222,0.16
0.05,0.9488817891373802,0.1875,0.5,0.2727272727272727
0.05,0.9387096774193548,0.0,0.0,0.0
0.05,0.9488054607508533,0.06666666666666667,0.5,0.11764705882352941
0.05,0.9413680781758957,0.2,0.3333333333333333,0.25
0.05,0.9326599326599326,0.0,0.0,0.0
0.05,0.9455782312925171,0.0,0.0,0.0
0.05,0.9602649006622517,0.2,1.0,0.33333333333333337
0.05,0.9431438127090301,0.06666666666666667,0.25,0.10526315789473685
0.05,0.9425675675675675,0.06666666666666667,0.25,0.10526315789473685
0.05,0.9438943894389439,0.13333333333333333,0.3333333333333333,0.19047619047619044
0.05,0.9491525423728814,0.2,0.5,0.28571428571428575
0.05,0.9515570934256056,0.07142857142857142,0.5,0.125
0.05,0.9446254071661238,0.06666666666666667,0.25,0.10526315789473685
0.05,0.954248366013072,0.13333333333333333,0.6666666666666666,0.2222222222222222
0.05,0.9473684210526315,0.06666666666666667,0.3333333333333333,0.1111111111111111
0.05,0.9452054794520548,0.06666666666666667,0.3333333333333333,0.1111111111111111
0.05,0.9556962025316456,0.125,1.0,0.2222222222222222
0.05,0.9448051948051948,0.0,0.0,0.0
0.05,0.9459459459459459,0.06666666666666667,0.3333333333333333,0.1111111111111111
0.05,0.9391891891891891,0.0,0.0,0.0
0.05,0.9455128205128205,0.0,0.0,0.0
0.05,0.94,0.0,0.0,0.0
0.05,0.9494949494949495,0.13333333333333333,0.5,0.2105263157894737
0.05,0.9407894736842105,0.0,0.0,0.0
0.05,0.9429530201342282,0.06666666666666667,0.25,0.10526315789473685
0.05,0.954248366013072,0.13333333333333333,0.6666666666666666,0.2222222222222222
0.05,0.9630872483221476,0.26666666666666666,1.0,0.4210526315789474
0.05,0.9446254071661238,0.13333333333333333,0.3333333333333333,0.19047619047619044
0.05,0.9403973509933775,0.13333333333333333,0.2857142857142857,0.18181818181818182
0.05,0.9405940594059405,0.0,0.0,0.0
0.05,0.9451612903225807,0.125,0.4,0.19047619047619047
0.05,0.9475524475524476,0.07142857142857142,0.3333333333333333,0.11764705882352941
0.05,0.9523809523809523,0.125,0.6666666666666666,0.21052631578947367
0.05,0.9473684210526315,0.13333333333333333,0.4,0.2
0.05,0.9331103678929766,0.0,0.0,0.0
0.05,0.934640522875817,0.0,0.0,0.0
0.05,0.940983606557377,0.0,0.0,0.0
0.05,0.9519230769230769,0.1875,0.6,0.2857142857142857
0.1,0.8974358974358975,0.0,0.0,0.0
0.1,0.9059233449477352,0.10344827586206896,0.75,0.18181818181818182
0.1,0.89171974522293,0.06451612903225806,0.2857142857142857,0.10526315789473685
0.1,0.9003115264797508,0.09375,0.5,0.15789473684210525
0.1,0.9003215434083601,0.06451612903225806,0.5,0.1142857142857143
0.1,0.8920634920634921,0.0,0.0,0.0
0.1,0.90625,0.125,0.6666666666666666,0.21052631578947367
0.1,0.8984126984126984,0.0625,0.5,0.1111111111111111
0.1,0.9064516129032258,0.0967741935483871,0.75,0.1714285714285714
0.1,0.9019607843137255,0.06451612903225806,0.6666666666666666,0.1176470588235294
0.1,0.8807947019867549,0.0,0.0,0.0
0.1,0.9149659863945578,0.13793103448275862,1.0,0.2424242424242424
0.1,0.8885135135135135,0.03333333333333333,0.2,0.05714285714285715
0.1,0.8952702702702703,0.03333333333333333,0.3333333333333333,0.0606060606060606
0.1,0.9102990033222591,0.1,1.0,0.18181818181818182
0.1,0.9075907590759076,0.13333333333333333,0.6666666666666666,0.2222222222222222
0.1,0.8980263157894737,0.03333333333333333,0.3333333333333333,0.0606060606060606
0.1,0.8989547038327527,0.10344827586206896,0.5,0.17142857142857143
0.1,0.912621359223301,0.16129032258064516,0.8333333333333334,0.27027027027027023
0.1,0.8954248366013072,0.03225806451612903,0.3333333333333333,0.0588235294117647
0.1,0.9033333333333333,0.06666666666666667,0.6666666666666666,0.1212121212121212
0.1,0.8918032786885246,0.06451612903225806,0.3333333333333333,0.1081081081081081
0.1,0.9006211180124224,0.125,0.5,0.2
0.1,0.8929765886287625,0.03333333333333333,0.25,0.058823529411764705
0.1,0.8927335640138409,0.034482758620689655,0.25,0.0606060606060606
0.1,0.907051282051282,0.12903225806451613,0.6666666666666666,0.2162162162162162
0.1,0.8862068965517241,0.034482758620689655,0.16666666666666666,0.05714285714285715
0.1,0.8981481481481481,0.03125,0.3333333333333333,0.05714285714285714
0.1,0.8945578231292517,0.06896551724137931,0.3333333333333333,0.1142857142857143
0.1,0.9,0.06896551724137931,0.5,0.1212121212121212
0.1,0.9036544850498339,0.1,0.6,0.17142857142857143
0.1,0.9049180327868852,0.12903225806451613,0.6666666666666666,0.2162162162162162
0.1,0.8976897689768977,0.03333333333333333,0.3333333333333333,0.0606060606060606
0.1,0.8952702702702703,0.1,0.42857142857142855,0.16216216216216217
0.1,0.8865979381443299,0.034482758620689655,0.16666666666666666,0.05714285714285715
0.1,0.9075907590759076,0.13333333333333333,0.6666666666666666,0.2222222222222222
0.1,0.9016949152542373,0.1,0.6,0.17142857142857143
0.1,0.8885350318471338,0.0,0.0,0.0
0.1,0.9,0.1,0.5,0.16666666666666669
0.1,0.909967845659164,0.16129032258064516,0.7142857142857143,0.2631578947368421
0.1,0.9016949152542373,0.13333333333333333,0.5714285714285714,0.21621621621621623
0.1,0.8925081433224755,0.03225806451612903,0.25,0.05714285714285715
0.1,0.8945578231292517,0.034482758620689655,0.25,0.0606060606060606
0.1,0.8983050847457628,0.06666666666666667,0.5,0.11764705882352941
0.1,0.9093959731543624,0.16666666666666666,0.7142857142857143,0.2702702702702703
0.1,0.9060402684563759,0.1,0.75,0.17647058823529416
0.1,0.8918918918918919,0.03333333333333333,0.25,0.058823529411764705
0.1,0.9018987341772152,0.09375,0.6,0.16216216216216214
0.1,0.9051094890510949,0.1111111111111111,0.6,0.18750000000000003
0.1,0.9078947368421053,0.06666666666666667,1.0,0.125
0.1,0.8996655518394648,0.03333333333333333,0.5,0.0625
0.1,0.9039735099337748,0.06666666666666667,0.6666666666666666,0.1212121212121212
0.1,0.8928571428571429,0.0967741935483871,0.375,0.15384615384615383
0.1,0.9019607843137255,0.0967741935483871,0.6,0.16666666666666666
0.1,0.9027777777777778,0.06896551724137931,0.6666666666666666,0.125
0.1,0.8996763754045307,0.0967741935483871,0.5,0.16216216216216214
0.1,0.9041095890410958,0.10344827586206896,0.6,0.17647058823529413
0.1,0.8770226537216829,0.0,0.0,0.0
0.1,0.8813559322033898,0.03333333333333333,0.14285714285714285,0.05405405405405406
0.1,0.8903654485049833,0.0,0.0,0.0
0.1,0.8996763754045307,0.06451612903225806,0.5,0.1142857142857143
0.1,0.8957055214723927,0.12121212121212122,0.4444444444444444,0.19047619047619047
0.1,0.9073482428115016,0.12903225806451613,0.6666666666666666,0.2162162162162162
0.1,0.8903225806451613,0.0,0.0,0.0
0.1,0.9010238907849829,0.034482758620689655,0.5,0.06451612903225806
0.1,0.9022801302931596,0.16129032258064516,0.5555555555555556,0.25
0.1,0.8821548821548821,0.0,0.0,0.0
0.1,0.8979591836734694,0.0,0.0,0.0
0.1,0.9105960264900662,0.1,1.0,0.18181818181818182
0.1,0.8996655518394648,0.06666666666666667,0.5,0.11764705882352941
0.1,0.8918918918918919,0.03333333333333333,0.25,0.058823529411764705
0.1,0.8943894389438944,0.06666666666666667,0.3333333333333333,0.1111111111111111
0.1,0.9050847457627119,0.13333333333333333,0.6666666666666666,0.2222222222222222
0.1,0.9065743944636678,0.06896551724137931,1.0,0.12903225806451613
0.1,0.8925081433224755,0.03225806451612903,0.25,0.05714285714285715
0.1,0.9019607843137255,0.06451612903225806,0.6666666666666666,0.1176470588235294
0.1,0.9111842105263158,0.1,1.0,0.18181818181818182
0.1,0.9041095890410958,0.06896551724137931,0.6666666666666666,0.125
0.1,0.9050632911392406,0.0625,1.0,0.11764705882352941
0.1,0.8928571428571429,0.0,0.0,0.0
0.1,0.902027027027027,0.06666666666666667,0.6666666666666666,0.1212121212121212
0.1,0.8952702702702703,0.03333333333333333,0.3333333333333333,0.0606060606060606
0.1,0.8974358974358975,0.0,0.0,0.0
0.1,0.8966666666666666,0.03333333333333333,0.3333333333333333,0.0606060606060606
0.1,0.898989898989899,0.06666666666666667,0.5,0.11764705882352941
0.1,0.8914473684210527,0.0,0.0,0.0
0.1,0.9060402684563759,0.1,0.75,0.17647058823529416
0.1,0.9019607843137255,0.06451612903225806,0.6666666666666666,0.1176470588235294
0.1,0.912751677852349,0.13333333333333333,1.0,0.23529411764705882
0.1,0.8925081433224755,0.06451612903225806,0.3333333333333333,0.1081081081081081
0.1,0.9039735099337748,0.13333333333333333,0.5714285714285714,0.21621621621621623
0.1,0.8910891089108911,0.0,0.0,0.0
0.1,0.9032258064516129,0.0967741935483871,0.6,0.16666666666666666
0.1,0.8951048951048951,0.034482758620689655,0.3333333333333333,0.0625
0.1,0.9015873015873016,0.0625,0.6666666666666666,0.11428571428571428
0.1,0.8980263157894737,0.06666666666666667,0.4,0.1142857142857143
0.1,0.882943143812709,0.0,0.0,0.0
0.1,0.8823529411764706,0.0,0.0,0.0
0.1,0.8885245901639345,0.0,0.0,0.0
0.1,0.9038461538461539,0.0967741935483871,0.6,0.16666666666666666
0.15,0.8525641025641025,0.02127659574468085,1.0,0.04166666666666667
0.15,0.8571428571428571,0.06976744186046512,0.75,0.1276595744680851
0.15,0.8598726114649682,0.10638297872340426,0.7142857142857143,0.18518518518518517
0.15,0.8566978193146417,0.08333333333333333,0.6666666666666666,0.14814814814814814
0.15,0.8488745980707395,0.0425531914893617,0.5,0.0784313725490196
0.15,0.8444444444444444,0.0,0.0,0.0
0.15,0.85625,0.08333333333333333,0.6666666666666666,0.14814814814814814
0.15,0.8507936507936508,0.0425531914893617,0.5,0.0784313725490196
0.15,0.8548387096774194,0.06382978723404255,0.75,0.11764705882352941
0.15,0.8529411764705882,0.043478260869565216,0.6666666666666666,0.08163265306122448
0.15,0.8311258278145696,0.0,0.0,0.0
0.15,0.8639455782312925,0.09090909090909091,1.0,0.16666666666666669
0.15,0.847972972972973,0.045454545454545456,0.4,0.0816326530612245
0.15,0.847972972972973,0.022727272727272728,0.3333333333333333,0.04255319148936171
0.15,0.8604651162790697,0.06666666666666667,1.0,0.125
0.15,0.8646864686468647,0.1111111111111111,0.8333333333333334,0.19607843137254902
0.15,0.8453947368421053,0.021739130434782608,0.3333333333333333,0.04081632653061224
0.15,0.8501742160278746,0.06976744186046512,0.5,0.12244897959183673
0.15,0.8640776699029126,0.10869565217391304,0.8333333333333334,0.1923076923076923
0.15,0.8464052287581699,0.021739130434782608,0.3333333333333333,0.04081632653061224
0.15,0.8533333333333334,0.044444444444444446,0.6666666666666666,0.08333333333333334
0.15,0.8426229508196721,0.043478260869565216,0.3333333333333333,0.07692307692307691
0.15,0.8509316770186336,0.08333333333333333,0.5,0.14285714285714285
0.15,0.842809364548495,0.022222222222222223,0.25,0.04081632653061225
0.15,0.8442906574394463,0.023255813953488372,0.25,0.0425531914893617
0.15,0.8557692307692307,0.0851063829787234,0.6666666666666666,0.1509433962264151
0.15,0.8344827586206897,0.022727272727272728,0.16666666666666666,0.04
0.15,0.8518518518518519,0.04081632653061224,0.6666666666666666,0.07692307692307691
0.15,0.8435374149659864,0.045454545454545456,0.3333333333333333,0.08
0.15,0.8482758620689655,0.045454545454545456,0.5,0.08333333333333334
0.15,0.8604651162790697,0.08888888888888889,0.8,0.15999999999999998
0.15,0.8557377049180328,0.08695652173913043,0.6666666666666666,0.15384615384615383
0.15,0.8481848184818482,0.022222222222222223,0.3333333333333333,0.04166666666666667
0.15,0.847972972972973,0.06818181818181818,0.42857142857142855,0.1176470588235294
0.15,0.8350515463917526,0.022727272727272728,0.16666666666666666,0.04
0.15,0.858085808580858,0.08888888888888889,0.6666666666666666,0.1568627450980392
0.15,0.8542372881355932,0.06818181818181818,0.6,0.1224489795918367
0.15,0.8375796178343949,0.0,0.0,0.0
0.15,0.85,0.06666666666666667,0.5,0.11764705882352941
