topK,accuracy,precision,recall,F1
0.05,0.952191235059761,0.15384615384615385,0.6666666666666666,0.25
0.05,0.9380165289256198,0.08333333333333333,0.2,0.11764705882352941
0.05,0.9469387755102041,0.08333333333333333,0.3333333333333333,0.13333333333333333
0.05,0.9446640316205533,0.07692307692307693,0.3333333333333333,0.125
0.05,0.9449152542372882,0.08333333333333333,0.3333333333333333,0.13333333333333333
0.05,0.94,0.07692307692307693,0.25,0.11764705882352941
0.05,0.9469387755102041,0.0,0.0,0.0
0.05,0.9531914893617022,0.16666666666666666,0.6666666666666666,0.26666666666666666
0.05,0.9446640316205533,0.15384615384615385,0.4,0.2222222222222222
0.05,0.9535864978902954,0.08333333333333333,1.0,0.15384615384615385
0.05,0.9385245901639344,0.0,0.0,0.0
0.05,0.9491525423728814,0.08333333333333333,0.5,0.14285714285714285
0.05,0.9402390438247012,0.07692307692307693,0.25,0.11764705882352941
0.05,0.9552845528455285,0.08333333333333333,1.0,0.15384615384615385
0.05,0.9367588932806324,0.0,0.0,0.0
0.05,0.952191235059761,0.15384615384615385,0.6666666666666666,0.25
0.05,0.9341085271317829,0.0,0.0,0.0
0.05,0.9487179487179487,0.08333333333333333,0.5,0.14285714285714285
0.05,0.9497907949790795,0.08333333333333333,0.5,0.14285714285714285
0.05,0.9512195121951219,0.08333333333333333,0.5,0.14285714285714285
0.05,0.9549180327868853,0.25,0.6,0.35294117647058826
0.05,0.9541666666666667,0.16666666666666666,0.6666666666666666,0.26666666666666666
0.05,0.9515418502202643,0.18181818181818182,0.5,0.26666666666666666
0.05,0.9634146341463414,0.3333333333333333,0.8,0.47058823529411764
0.05,0.9385245901639344,0.0,0.0,0.0
0.05,0.9393939393939394,0.0,0.0,0.0
0.05,0.9351145038167938,0.0,0.0,0.0
0.05,0.9357429718875502,0.0,0.0,0.0
0.05,0.9482071713147411,0.15384615384615385,0.5,0.23529411764705882
0.05,0.948051948051948,0.0,0.0,0.0
0.05,0.9583333333333334,0.16666666666666666,1.0,0.2857142857142857
0.05,0.948,0.15384615384615385,0.5,0.23529411764705882
0.05,0.9297520661157025,0.0,0.0,0.0
