topK,accuracy,precision,recall,F1
0.05,0.9601593625498008,0.23076923076923078,1.0,0.375
0.05,0.9297520661157025,0.0,0.0,0.0
0.05,0.9551020408163265,0.16666666666666666,0.6666666666666666,0.26666666666666666
0.05,0.9604743083003953,0.23076923076923078,1.0,0.375
0.05,0.9533898305084746,0.16666666666666666,0.6666666666666666,0.26666666666666666
0.05,0.94,0.07692307692307693,0.25,0.11764705882352941
0.05,0.9551020408163265,0.08333333333333333,1.0,0.15384615384615385
0.05,0.9617021276595744,0.25,1.0,0.4
0.05,0.9367588932806324,0.07692307692307693,0.2,0.1111111111111111
0.05,0.9535864978902954,0.08333333333333333,1.0,0.15384615384615385
0.05,0.9385245901639344,0.0,0.0,0.0
0.05,0.9491525423728814,0.08333333333333333,0.5,0.14285714285714285
0.05,0.9402390438247012,0.07692307692307693,0.25,0.11764705882352941
0.05,0.9471544715447154,0.0,0.0,0.0
0.05,0.9604743083003953,0.23076923076923078,1.0,0.375
0.05,0.9601593625498008,0.23076923076923078,1.0,0.375
0.05,0.9418604651162791,0.07692307692307693,0.25,0.11764705882352941
0.05,0.9401709401709402,0.0,0.0,0.0
0.05,0.9414225941422594,0.0,0.0,0.0
0.05,0.943089430894309,0.0,0.0,0.0
0.05,0.9631147540983607,0.3333333333333333,0.8,0.47058823529411764
0.05,0.9375,0.0,0.0,0.0
0.05,0.9427312775330396,0.09090909090909091,0.25,0.13333333333333333
0.05,0.9634146341463414,0.3333333333333333,0.8,0.47058823529411764
0.05,0.9467213114754098,0.08333333333333333,0.3333333333333333,0.13333333333333333
0.05,0.9567099567099567,0.16666666666666666,1.0,0.2857142857142857
0.05,0.950381679389313,0.15384615384615385,0.5,0.23529411764705882
0.05,0.9437751004016064,0.08333333333333333,0.25,0.125
0.05,0.9402390438247012,0.07692307692307693,0.25,0.11764705882352941
0.05,0.948051948051948,0.0,0.0,0.0
0.05,0.95,0.08333333333333333,0.5,0.14285714285714285
0.05,0.948,0.15384615384615385,0.5,0.23529411764705882
0.05,0.9462809917355371,0.16666666666666666,0.4,0.23529411764705882
0.05,0.9467213114754098,0.08333333333333333,0.3333333333333333,0.13333333333333333
0.05,0.9372384937238494,0.0,0.0,0.0
0.05,0.9498069498069498,0.0,0.0,0.0
0.05,0.9306122448979591,0.0,0.0,0.0
0.05,0.9399141630901288,0.16666666666666666,0.3333333333333333,0.2222222222222222
0.05,0.9475982532751092,0.09090909090909091,0.3333333333333333,0.14285714285714288
0.05,0.9649122807017544,0.36363636363636365,0.8,0.5000000000000001
0.05,0.9566929133858267,0.23076923076923078,0.75,0.3529411764705882
0.05,0.9377431906614786,0.0,0.0,0.0
0.05,0.9510204081632653,0.08333333333333333,0.5,0.14285714285714285
0.05,0.9574468085106383,0.25,0.75,0.375
0.05,0.9456066945606695,0.0,0.0,0.0
0.05,0.9311740890688259,0.0,0.0,0.0
0.05,0.944,0.07692307692307693,0.3333333333333333,0.125
0.05,0.9635627530364372,0.25,1.0,0.4
0.05,0.9399141630901288,0.08333333333333333,0.25,0.125
0.05,0.9533898305084746,0.08333333333333333,1.0,0.15384615384615385
0.05,0.9393939393939394,0.0,0.0,0.0
0.05,0.9428571428571428,0.16666666666666666,0.3333333333333333,0.2222222222222222
0.05,0.9486166007905138,0.07692307692307693,0.5,0.13333333333333336
0.05,0.9672131147540983,0.3333333333333333,1.0,0.5
0.05,0.9537815126050421,0.16666666666666666,0.6666666666666666,0.26666666666666666
0.05,0.9590163934426229,0.25,0.75,0.375
0.05,0.9387755102040817,0.0,0.0,0.0
0.05,0.9547325102880658,0.08333333333333333,1.0,0.15384615384615385
0.05,0.9330708661417323,0.0,0.0,0.0
0.05,0.9541666666666667,0.16666666666666666,0.6666666666666666,0.26666666666666666
0.05,0.9367088607594937,0.0,0.0,0.0
0.05,0.946058091286307,0.16666666666666666,0.4,0.23529411764705882
0.05,0.9516129032258065,0.08333333333333333,0.5,0.14285714285714285
0.05,0.9572649572649573,0.3333333333333333,0.6666666666666666,0.4444444444444444
0.05,0.952191235059761,0.07692307692307693,1.0,0.14285714285714288
0.05,0.9591836734693877,0.16666666666666666,1.0,0.2857142857142857
0.05,0.9539748953974896,0.16666666666666666,0.6666666666666666,0.26666666666666666
0.05,0.951417004048583,0.08333333333333333,0.5,0.14285714285714285
0.05,0.9607843137254902,0.23076923076923078,1.0,0.375
0.05,0.9188034188034188,0.0,0.0,0.0
0.05,0.9543568464730291,0.16666666666666666,0.6666666666666666,0.26666666666666666
0.05,0.9402390438247012,0.07692307692307693,0.25,0.11764705882352941
0.05,0.9662447257383966,0.4166666666666667,0.8333333333333334,0.5555555555555556
0.05,0.9488188976377953,0.15384615384615385,0.5,0.23529411764705882
0.05,0.9565217391304348,0.23076923076923078,0.75,0.3529411764705882
0.05,0.9634146341463414,0.25,1.0,0.4
0.05,0.9511278195488722,0.15384615384615385,0.5,0.23529411764705882
0.05,0.9531914893617022,0.08333333333333333,1.0,0.15384615384615385
0.05,0.9333333333333333,0.0,0.0,0.0
0.05,0.9517543859649122,0.0,0.0,0.0
0.05,0.9512195121951219,0.16666666666666666,0.5,0.25
0.05,0.9556451612903226,0.16666666666666666,0.6666666666666666,0.26666666666666666
0.05,0.951417004048583,0.0,0.0,0.0
0.05,0.9386973180076629,0.07692307692307693,0.2,0.1111111111111111
0.05,0.9534883720930233,0.15384615384615385,0.6666666666666666,0.25
0.05,0.9552845528455285,0.08333333333333333,1.0,0.15384615384615385
0.05,0.963265306122449,0.25,1.0,0.4
0.05,0.9446640316205533,0.07692307692307693,0.3333333333333333,0.125
0.05,0.9576923076923077,0.23076923076923078,0.75,0.3529411764705882
0.05,0.9439655172413793,0.08333333333333333,0.3333333333333333,0.13333333333333333
0.05,0.9465648854961832,0.0,0.0,0.0
0.05,0.934156378600823,0.0,0.0,0.0
0.05,0.9512195121951219,0.16666666666666666,0.5,0.25
0.05,0.9625,0.25,1.0,0.4
0.05,0.9567099567099567,0.16666666666666666,1.0,0.2857142857142857
0.05,0.9539748953974896,0.08333333333333333,1.0,0.15384615384615385
0.05,0.9349593495934959,0.0,0.0,0.0
0.05,0.95,0.16666666666666666,0.5,0.25
0.05,0.948051948051948,0.16666666666666666,0.5,0.25
0.05,0.9428571428571428,0.0,0.0,0.0
0.1,0.9123505976095617,0.12,1.0,0.21428571428571425
0.1,0.8801652892561983,0.0,0.0,0.0
0.1,0.9020408163265307,0.08,0.6666666666666666,0.14285714285714285
0.1,0.9130434782608695,0.12,1.0,0.21428571428571425
0.1,0.9110169491525424,0.125,1.0,0.2222222222222222
0.1,0.9,0.08,0.5,0.13793103448275865
0.1,0.9020408163265307,0.04,1.0,0.07692307692307693
0.1,0.9106382978723404,0.125,1.0,0.2222222222222222
0.1,0.8893280632411067,0.04,0.2,0.06666666666666667
0.1,0.9029535864978903,0.041666666666666664,1.0,0.07999999999999999
0.1,0.889344262295082,0.0,0.0,0.0
0.1,0.9067796610169492,0.08333333333333333,1.0,0.15384615384615385
0.1,0.8924302788844621,0.04,0.25,0.06896551724137932
0.1,0.9024390243902439,0.04,1.0,0.07692307692307693
0.1,0.9130434782608695,0.12,1.0,0.21428571428571425
0.1,0.9123505976095617,0.12,1.0,0.21428571428571425
0.1,0.8914728682170543,0.038461538461538464,0.25,0.06666666666666668
0.1,0.8931623931623932,0.0,0.0,0.0
