topK,accuracy,precision,recall,F1
0.05,0.973404255319149,0.5555555555555556,0.8333333333333334,0.6666666666666667
0.05,0.9593023255813954,0.2222222222222222,1.0,0.3636363636363636
0.05,0.9587628865979382,0.2,1.0,0.33333333333333337
0.05,0.9550561797752809,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9456521739130435,0.0,0.0,0.0
0.05,0.9558011049723757,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9578947368421052,0.2,1.0,0.33333333333333337
0.05,0.9555555555555556,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9581151832460733,0.3,0.75,0.4285714285714285
0.05,0.967032967032967,0.3333333333333333,1.0,0.5
0.05,0.9513513513513514,0.1111111111111111,0.5,0.1818181818181818
0.05,0.9542857142857143,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9457831325301205,0.0,0.0,0.0
0.05,0.9617486338797814,0.2222222222222222,1.0,0.3636363636363636
0.05,0.9657142857142857,0.4444444444444444,0.8,0.5714285714285714
0.05,0.9625668449197861,0.3333333333333333,0.75,0.46153846153846156
0.05,0.9627659574468085,0.3333333333333333,0.75,0.46153846153846156
0.05,0.9572192513368984,0.3333333333333333,0.6,0.42857142857142855
0.05,0.9662921348314607,0.3333333333333333,1.0,0.5
0.05,0.9726775956284153,0.4444444444444444,1.0,0.6153846153846153
0.05,0.967741935483871,0.3333333333333333,1.0,0.5
0.05,0.9502762430939227,0.1111111111111111,0.5,0.1818181818181818
0.05,0.9611111111111111,0.3333333333333333,0.75,0.46153846153846156
0.05,0.9653179190751445,0.3333333333333333,1.0,0.5
0.05,0.945054945054945,0.1111111111111111,0.3333333333333333,0.16666666666666666
0.05,0.9518072289156626,0.25,0.5,0.3333333333333333
0.05,0.9476439790575916,0.2,0.5,0.28571428571428575
0.05,0.9479768786127167,0.1111111111111111,0.5,0.1818181818181818
0.05,0.956989247311828,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9476744186046512,0.1111111111111111,0.5,0.1818181818181818
0.05,0.9567567567567568,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9726775956284153,0.4444444444444444,1.0,0.6153846153846153
0.05,0.9529411764705882,0.3333333333333333,0.6,0.42857142857142855
0.05,0.9550561797752809,0.1111111111111111,1.0,0.19999999999999998
0.05,0.9615384615384616,0.2222222222222222,1.0,0.3636363636363636
0.05,0.9479166666666666,0.2,0.5,0.28571428571428575
0.05,0.968421052631579,0.4,1.0,0.5714285714285715
0.05,0.9444444444444444,0.0,0.0,0.0
0.05,0.96045197740113,0.2222222222222222,1.0,0.3636363636363636
0.05,0.9593023255813954,0.3333333333333333,0.75,0.46153846153846156
0.05,0.9653179190751445,0.3333333333333333,1.0,0.5
0.05,0.9779005524861878,0.5555555555555556,1.0,0.7142857142857143
0.05,0.9685863874345549,0.4,1.0,0.5714285714285715
0.05,0.9621621621621622,0.2222222222222222,1.0,0.3636363636363636
0.05,0.9578947368421052,0.4,0.6666666666666666,0.5
0.05,0.96,0.3333333333333333,0.75,0.46153846153846156
0.05,0.9562841530054644,0.1111111111111111,1.0,0.19999999999999998
0.05,0.9553072625698324,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9553072625698324,0.3333333333333333,0.6,0.42857142857142855
0.05,0.9558011049723757,0.1111111111111111,1.0,0.19999999999999998
0.05,0.9572192513368984,0.1111111111111111,1.0,0.19999999999999998
0.05,0.9558011049723757,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9625668449197861,0.2222222222222222,1.0,0.3636363636363636
0.05,0.9639175257731959,0.4,0.8,0.5333333333333333
0.05,0.9545454545454546,0.1111111111111111,1.0,0.19999999999999998
0.05,0.9560439560439561,0.1111111111111111,1.0,0.19999999999999998
0.05,0.9534883720930233,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9488636363636364,0.1111111111111111,0.5,0.1818181818181818
0.05,0.9543147208121827,0.2,0.6666666666666666,0.30769230769230765
0.05,0.9613259668508287,0.2222222222222222,1.0,0.3636363636363636
0.05,0.9560439560439561,0.3333333333333333,0.6,0.42857142857142855
0.05,0.9719101123595506,0.4444444444444444,1.0,0.6153846153846153
0.05,0.9567567567567568,0.1111111111111111,1.0,0.19999999999999998
0.05,0.9562841530054644,0.1111111111111111,1.0,0.19999999999999998
0.05,0.967391304347826,0.3333333333333333,1.0,0.5
0.05,0.96,0.2222222222222222,1.0,0.3636363636363636
0.05,0.9781420765027322,0.5555555555555556,1.0,0.7142857142857143
0.05,0.9528795811518325,0.3,0.6,0.4
0.05,0.9720670391061452,0.4444444444444444,1.0,0.6153846153846153
0.05,0.9481865284974094,0.1,0.5,0.16666666666666669
0.05,0.949438202247191,0.2222222222222222,0.5,0.30769230769230765
0.05,0.9771428571428571,0.6666666666666666,0.8571428571428571,0.75
0.05,0.9553072625698324,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9558011049723757,0.1111111111111111,1.0,0.19999999999999998
0.05,0.9550561797752809,0.1111111111111111,1.0,0.19999999999999998
0.05,0.9532163742690059,0.1111111111111111,1.0,0.19999999999999998
0.05,0.9736842105263158,0.5,1.0,0.6666666666666666
0.05,0.9680851063829787,0.3333333333333333,1.0,0.5
0.05,0.9637305699481865,0.3,1.0,0.4615384615384615
0.05,0.9552238805970149,0.3,0.6,0.4
0.05,0.9481865284974094,0.1,0.5,0.16666666666666669
0.05,0.9572192513368984,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9558011049723757,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9562841530054644,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.958974358974359,0.3,0.75,0.4285714285714285
0.05,0.9634146341463414,0.25,1.0,0.4
0.05,0.9608938547486033,0.4444444444444444,0.6666666666666666,0.5333333333333333
0.05,0.9572192513368984,0.1111111111111111,1.0,0.19999999999999998
0.05,0.9680851063829787,0.4444444444444444,0.8,0.5714285714285714
0.05,0.9680851063829787,0.3333333333333333,1.0,0.5
0.05,0.9574468085106383,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.05,0.9552238805970149,0.2,0.6666666666666666,0.30769230769230765
0.05,0.9562841530054644,0.1111111111111111,1.0,0.19999999999999998
0.05,0.9679144385026738,0.4444444444444444,0.8,0.5714285714285714
0.05,0.967741935483871,0.3333333333333333,1.0,0.5
0.05,0.9722222222222222,0.4444444444444444,1.0,0.6153846153846153
0.05,0.9659090909090909,0.3333333333333333,1.0,0.5
0.05,0.9685863874345549,0.4,1.0,0.5714285714285715
0.05,0.9653179190751445,0.4444444444444444,0.8,0.5714285714285714
0.05,0.9542857142857143,0.2222222222222222,0.6666666666666666,0.3333333333333333
0.1,0.9202127659574468,0.2631578947368421,0.8333333333333334,0.39999999999999997
0.1,0.9127906976744186,0.11764705882352941,1.0,0.21052631578947367
0.1,0.9123711340206185,0.10526315789473684,1.0,0.1904761904761905
0.1,0.9157303370786517,0.16666666666666666,1.0,0.2857142857142857
0.1,0.907608695652174,0.05555555555555555,1.0,0.10526315789473684
0.1,0.9171270718232044,0.16666666666666666,1.0,0.2857142857142857
0.1,0.9105263157894737,0.10526315789473684,1.0,0.1904761904761905
0.1,0.9166666666666666,0.16666666666666666,1.0,0.2857142857142857
0.1,0.9214659685863874,0.21052631578947367,1.0,0.34782608695652173
0.1,0.9175824175824175,0.16666666666666666,1.0,0.2857142857142857
0.1,0.9081081081081082,0.10526315789473684,1.0,0.1904761904761905
0.1,0.9142857142857143,0.16666666666666666,1.0,0.2857142857142857
0.1,0.9036144578313253,0.058823529411764705,1.0,0.1111111111111111
0.1,0.912568306010929,0.1111111111111111,1.0,0.19999999999999998
0.1,0.9257142857142857,0.2777777777777778,1.0,0.4347826086956522
0.1,0.9197860962566845,0.21052631578947367,1.0,0.34782608695652173
0.1,0.9202127659574468,0.21052631578947367,1.0,0.34782608695652173
