@relation jhotdraw-6.0b.1

@attribute PageRank numeric
@attribute isImportant numeric

@data
0.001388,0
0.009288,1
0.000452,0
0.000925,0
0.000861,0
0.000822,0
0.000686,0
0.000737,0
0.000999,0
0.000687,0
0.000656,0
0.000978,0
0.000571,0
0.000596,0
0.000822,0
0.001475,0
0.001829,0
0.001603,0
0.001521,0
0.001203,0
0.000486,0
0.000445,0
0.000541,0
0.000466,0
0.000511,0
0.000537,0
0.000537,0
0.000896,0
0.000964,0
0.000951,0
0.00127,0
0.000933,0
0.000731,0
0.000822,0
0.001187,0
0.002827,0
0.000475,0
0.000445,0
0.002491,0
0.001476,0
0.000449,0
0.002964,0
0.000445,0
0.000508,0
0.00186,0
0.001471,0
0.000962,0
0.000445,0
0.000449,0
0.000453,0
0.000445,0
0.000519,0
0.000519,0
0.000445,0
0.000445,0
0.000796,0
0.000505,0
0.000445,0
0.000466,0
0.000466,0
0.000445,0
0.000445,0
0.000445,0
0.000662,0
0.000822,0
0.001514,0
0.001612,0
0.002964,0
0.000828,0
0.001269,0
0.000856,0
0.000582,0
0.001925,0
0.000599,0
0.000483,0
0.000749,0
0.000471,0
0.00118,0
0.000656,0
0.000871,0
0.000911,0
0.000836,0
0.000822,0
0.000822,0
0.000967,0
0.000877,0
0.001261,0
0.000496,0
0.000645,0
0.000676,0
0.003405,0
0.000445,0
0.003482,0
0.000463,0
0.000445,0
0.000809,0
0.000519,0
0.000445,0
0.000807,0
0.001066,0
0.002741,0
0.000841,0
0.000684,0
0.000884,0
0.00067,0
0.000962,0
0.000631,0
0.000864,0
0.001232,0
0.002298,0
0.000602,0
0.000636,0
0.000822,0
0.000538,0
0.0009,0
0.00067,0
0.001948,0
0.001053,0
0.001056,0
0.000755,0
0.000822,0
0.000879,0
0.000864,0
0.003176,0
0.000622,0
0.000486,0
0.000492,0
0.003307,0
0.001352,0
0.000684,0
0.00087,0
0.002184,0
0.00103,0
0.000636,0
0.014447,0
0.012196,0
0.00286,0
0.013771,1
0.00316,0
0.00265,0
0.010478,1
0.037126,1
0.111757,1
0.013363,0
0.030773,0
0.033163,0
0.038594,0
0.00157,0
0.004206,0
0.006224,0
0.010924,1
0.007255,0
0.000445,0
0.012541,0
0.009023,0
0.003771,0
0.003278,0
0.004876,1
0.002699,0
0.003214,0
0.000972,0
0.000957,0
0.000822,0
0.000465,0
0.010289,0
0.000822,0
0.000822,0
0.00067,0
0.000582,0
0.000684,0
0.000822,0
0.000822,0
0.000822,0
0.000922,0
0.000822,0
0.000822,0
0.000822,0
0.000822,0
0.00093,0
0.001254,0
0.000689,0
0.00496,0
0.001547,0
0.003982,0
0.002336,0
0.001356,0
0.00605,0
0.000518,0
0.000785,0
0.000773,0
0.001289,0
0.000627,0
0.000822,0
0.000966,0
0.000802,0
0.001181,0
0.000802,0
0.001967,0
0.001461,1
