topK,accuracy,precision,recall,F1
0.05,0.6944444444444444,0.25,0.05,0.08333333333333334
0.05,0.803030303030303,0.6666666666666666,0.14285714285714285,0.23529411764705882
0.05,0.6825396825396826,0.0,0.0,0.0
0.05,0.7619047619047619,0.3333333333333333,0.07142857142857142,0.11764705882352941
0.05,0.7258064516129032,0.0,0.0,0.0
0.05,0.7076923076923077,0.0,0.0,0.0
0.05,0.6956521739130435,0.0,0.0,0.0
0.05,0.746031746031746,0.3333333333333333,0.06666666666666667,0.1111111111111111
0.05,0.6428571428571429,0.25,0.043478260869565216,0.07407407407407408
0.05,0.625,0.0,0.0,0.0
0.05,0.6470588235294118,0.0,0.0,0.0
0.05,0.7230769230769231,0.0,0.0,0.0
0.05,0.7313432835820896,0.0,0.0,0.0
0.05,0.7391304347826086,0.3333333333333333,0.058823529411764705,0.1
0.05,0.7164179104477612,0.3333333333333333,0.05555555555555555,0.09523809523809525
0.05,0.7536231884057971,0.3333333333333333,0.0625,0.10526315789473684
0.05,0.7142857142857143,0.0,0.0,0.0
0.05,0.7833333333333333,0.0,0.0,0.0
0.05,0.7384615384615385,0.0,0.0,0.0
0.05,0.7313432835820896,0.3333333333333333,0.058823529411764705,0.1
0.05,0.6451612903225806,0.0,0.0,0.0
0.05,0.6935483870967742,0.6666666666666666,0.1,0.1739130434782609
0.05,0.8412698412698413,1.0,0.23076923076923078,0.375
0.05,0.6119402985074627,0.0,0.0,0.0
0.05,0.7586206896551724,0.6666666666666666,0.13333333333333333,0.2222222222222222
0.05,0.671875,0.0,0.0,0.0
0.05,0.7096774193548387,0.0,0.0,0.0
0.05,0.7076923076923077,0.0,0.0,0.0
0.05,0.7192982456140351,0.6666666666666666,0.11764705882352941,0.2
0.05,0.7205882352941176,0.6666666666666666,0.1,0.1739130434782609
0.05,0.7368421052631579,0.3333333333333333,0.07142857142857142,0.11764705882352941
0.05,0.7142857142857143,0.0,0.0,0.0
0.05,0.7142857142857143,1.0,0.14285714285714285,0.25
0.05,0.7377049180327869,0.6666666666666666,0.11764705882352941,0.2
0.05,0.7391304347826086,0.3333333333333333,0.058823529411764705,0.1
0.05,0.7666666666666667,0.6666666666666666,0.13333333333333333,0.2222222222222222
0.05,0.703125,0.0,0.0,0.0
