topK,accuracy,precision,recall,F1
0.05,0.9696969696969697,0.4,1.0,0.5714285714285715
0.05,0.965,0.3,1.0,0.4615384615384615
0.05,0.9547738693467337,0.1,1.0,0.18181818181818182
0.05,0.961352657004831,0.2,1.0,0.33333333333333337
0.05,0.9463414634146341,0.1,0.3333333333333333,0.15384615384615383
0.05,0.9479166666666666,0.1,0.5,0.16666666666666669
0.05,0.9617224880382775,0.3,0.75,0.4285714285714285
0.05,0.9633507853403142,0.3,1.0,0.4615384615384615
0.05,0.9545454545454546,0.2,0.6666666666666666,0.30769230769230765
0.05,0.9617486338797814,0.3333333333333333,0.75,0.46153846153846156
0.05,0.95260663507109,0.2727272727272727,0.6,0.37499999999999994
0.05,0.9512195121951219,0.1,0.5,0.16666666666666669
0.05,0.9456521739130435,0.0,0.0,0.0
0.05,0.958974358974359,0.2,1.0,0.33333333333333337
0.05,0.9623655913978495,0.3333333333333333,0.75,0.46153846153846156
0.05,0.9611650485436893,0.2,1.0,0.33333333333333337
0.05,0.9552238805970149,0.1,1.0,0.18181818181818182
0.05,0.967032967032967,0.4444444444444444,0.8,0.5714285714285714
0.05,0.96,0.2,1.0,0.33333333333333337
0.05,0.9552238805970149,0.1,1.0,0.18181818181818182
0.05,0.953125,0.2,0.6666666666666666,0.30769230769230765
0.05,0.9523809523809523,0.1111111111111111,0.5,0.1818181818181818
0.05,0.9533678756476683,0.2,0.6666666666666666,0.30769230769230765
0.05,0.9656862745098039,0.3,1.0,0.4615384615384615
0.05,0.9603960396039604,0.2,1.0,0.33333333333333337
0.05,0.9569377990430622,0.2,0.6666666666666666,0.30769230769230765
0.05,0.9554455445544554,0.2,0.6666666666666666,0.30769230769230765
0.05,0.9516908212560387,0.1,0.5,0.16666666666666669
0.05,0.946524064171123,0.1111111111111111,0.3333333333333333,0.16666666666666666
0.05,0.9543147208121827,0.1,1.0,0.18181818181818182
0.05,0.9660194174757282,0.3,1.0,0.4615384615384615
0.05,0.9623655913978495,0.2222222222222222,1.0,0.3636363636363636
0.05,0.9484536082474226,0.1,0.5,0.16666666666666669
0.05,0.9597989949748744,0.2,1.0,0.33333333333333337
0.05,0.9603960396039604,0.2,1.0,0.33333333333333337
0.05,0.9646464646464646,0.4,0.8,0.5333333333333333
0.05,0.953125,0.2,0.6666666666666666,0.30769230769230765
0.05,0.946078431372549,0.0,0.0,0.0
0.05,0.9621621621621622,0.2222222222222222,1.0,0.3636363636363636
0.05,0.9528301886792453,0.2727272727272727,0.6,0.37499999999999994
0.05,0.95260663507109,0.18181818181818182,0.6666666666666666,0.28571428571428575
0.05,0.9502487562189055,0.2,0.5,0.28571428571428575
0.05,0.9591836734693877,0.3,0.75,0.4285714285714285
0.05,0.9494949494949495,0.0,0.0,0.0
0.05,0.958974358974359,0.4,0.6666666666666666,0.5
0.05,0.9581151832460733,0.3,0.75,0.4285714285714285
0.05,0.9591836734693877,0.2,1.0,0.33333333333333337
0.05,0.9637305699481865,0.4,0.8,0.5333333333333333
0.05,0.9585492227979274,0.2,1.0,0.33333333333333337
0.05,0.9587628865979382,0.2,1.0,0.33333333333333337
0.05,0.9447236180904522,0.0,0.0,0.0
0.05,0.9438775510204082,0.1,0.3333333333333333,0.15384615384615383
0.05,0.9753694581280788,0.5,1.0,0.6666666666666666
0.05,0.9512195121951219,0.1,0.5,0.16666666666666669
0.05,0.9552238805970149,0.1,1.0,0.18181818181818182
0.05,0.9558823529411765,0.1,1.0,0.18181818181818182
0.05,0.9552238805970149,0.1,1.0,0.18181818181818182
0.05,0.9621621621621622,0.3333333333333333,0.75,0.46153846153846156
0.05,0.9615384615384616,0.2,1.0,0.33333333333333337
0.05,0.970873786407767,0.4,1.0,0.5714285714285715
0.05,0.9514563106796117,0.2,0.5,0.28571428571428575
0.05,0.958974358974359,0.2,1.0,0.33333333333333337
0.05,0.9611650485436893,0.2,1.0,0.33333333333333337
0.05,0.9536082474226805,0.2,0.6666666666666666,0.30769230769230765
0.05,0.9504950495049505,0.1,0.5,0.16666666666666669
0.05,0.9560975609756097,0.2,0.6666666666666666,0.30769230769230765
0.05,0.9585492227979274,0.2,1.0,0.33333333333333337
0.05,0.9585492227979274,0.2,1.0,0.33333333333333337
0.05,0.9540816326530612,0.1,1.0,0.18181818181818182
0.05,0.9458128078817734,0.1,0.3333333333333333,0.15384615384615383
0.05,0.9658536585365853,0.3,1.0,0.4615384615384615
0.05,0.9656862745098039,0.4,0.8,0.5333333333333333
0.05,0.9603960396039604,0.3,0.75,0.4285714285714285
0.05,0.9479166666666666,0.1,0.5,0.16666666666666669
0.05,0.9563106796116505,0.2,0.6666666666666666,0.30769230769230765
0.05,0.9502487562189055,0.1,0.5,0.16666666666666669
0.05,0.9478672985781991,0.0,0.0,0.0
0.05,0.949238578680203,0.0,0.0,0.0
0.05,0.9631578947368421,0.3,1.0,0.4615384615384615
0.05,0.9611650485436893,0.2,1.0,0.33333333333333337
0.05,0.9591836734693877,0.2,1.0,0.33333333333333337
0.05,0.9702970297029703,0.4,1.0,0.5714285714285715
0.05,0.9552238805970149,0.1,1.0,0.18181818181818182
0.05,0.9481865284974094,0.1,0.5,0.16666666666666669
0.05,0.9656862745098039,0.3,1.0,0.4615384615384615
0.05,0.9651741293532339,0.3,1.0,0.4615384615384615
0.05,0.9556650246305419,0.1,1.0,0.18181818181818182
0.05,0.97,0.4,1.0,0.5714285714285715
0.05,0.96875,0.4,1.0,0.5714285714285715
0.05,0.949238578680203,0.1,0.5,0.16666666666666669
0.05,0.9619565217391305,0.2222222222222222,1.0,0.3636363636363636
0.05,0.9521276595744681,0.1111111111111111,0.5,0.1818181818181818
0.05,0.9663461538461539,0.3,1.0,0.4615384615384615
0.05,0.9585492227979274,0.3,0.75,0.4285714285714285
0.05,0.9552238805970149,0.1,1.0,0.18181818181818182
0.05,0.9578947368421052,0.2,1.0,0.33333333333333337
0.05,0.9615384615384616,0.2,1.0,0.33333333333333337
0.05,0.9682539682539683,0.3333333333333333,1.0,0.5
0.05,0.9658536585365853,0.3,1.0,0.4615384615384615
0.05,0.9484536082474226,0.1,0.5,0.16666666666666669
0.1,0.9191919191919192,0.2,1.0,0.33333333333333337
0.1,0.915,0.15,1.0,0.2608695652173913
0.1,0.9045226130653267,0.05,1.0,0.09523809523809523
0.1,0.9082125603864735,0.09523809523809523,1.0,0.17391304347826084
0.1,0.9121951219512195,0.14285714285714285,1.0,0.25
0.1,0.9114583333333334,0.10526315789473684,1.0,0.1904761904761905
0.1,0.9090909090909091,0.14285714285714285,0.75,0.24
0.1,0.9162303664921466,0.15789473684210525,1.0,0.2727272727272727
0.1,0.9141414141414141,0.15,1.0,0.2608695652173913
0.1,0.9234972677595629,0.2222222222222222,1.0,0.3636363636363636
0.1,0.9146919431279621,0.19047619047619047,0.8,0.3076923076923077
0.1,0.9073170731707317,0.09523809523809523,1.0,0.17391304347826084
0.1,0.907608695652174,0.05555555555555555,1.0,0.10526315789473684
0.1,0.9076923076923077,0.1,1.0,0.18181818181818182
0.1,0.9193548387096774,0.21052631578947367,1.0,0.34782608695652173
0.1,0.9077669902912622,0.09523809523809523,1.0,0.17391304347826084
0.1,0.9054726368159204,0.05,1.0,0.09523809523809523
0.1,0.9175824175824175,0.2222222222222222,0.8,0.3478260869565218
0.1,0.91,0.1,1.0,0.18181818181818182
0.1,0.9054726368159204,0.05,1.0,0.09523809523809523
0.1,0.90625,0.10526315789473684,0.6666666666666666,0.18181818181818182
0.1,0.91005291005291,0.10526315789473684,1.0,0.1904761904761905
0.1,0.917098445595855,0.15789473684210525,1.0,0.2727272727272727
0.1,0.9166666666666666,0.15,1.0,0.2608695652173913
0.1,0.9108910891089109,0.1,1.0,0.18181818181818182
0.1,0.9138755980861244,0.14285714285714285,1.0,0.25
0.1,0.905940594059406,0.1,0.6666666666666666,0.1739130434782609
0.1,0.9082125603864735,0.09523809523809523,1.0,0.17391304347826084
0.1,0.9144385026737968,0.15789473684210525,1.0,0.2727272727272727
0.1,0.9035532994923858,0.05,1.0,0.09523809523809523
0.1,0.912621359223301,0.14285714285714285,1.0,0.25
0.1,0.9086021505376344,0.10526315789473684,1.0,0.1904761904761905
0.1,0.9123711340206185,0.10526315789473684,1.0,0.1904761904761905
0.1,0.9095477386934674,0.1,1.0,0.18181818181818182
0.1,0.9108910891089109,0.1,1.0,0.18181818181818182
0.1,0.9242424242424242,0.25,1.0,0.4
0.1,0.9166666666666666,0.15789473684210525,1.0,0.2727272727272727
0.1,0.9068627450980392,0.05,1.0,0.09523809523809523
0.1,0.9081081081081082,0.10526315789473684,1.0,0.1904761904761905
0.1,0.9150943396226415,0.19047619047619047,0.8,0.3076923076923077
0.1,0.9146919431279621,0.14285714285714285,1.0,0.25
0.1,0.9104477611940298,0.15,0.75,0.24999999999999997
0.1,0.9183673469387755,0.2,1.0,0.33333333333333337
0.1,0.898989898989899,0.0,0.0,0.0
0.1,0.9179487179487179,0.25,0.8333333333333334,0.3846153846153846
0.1,0.9109947643979057,0.15789473684210525,0.75,0.2608695652173913
0.1,0.9081632653061225,0.1,1.0,0.18181818181818182
0.1,0.927461139896373,0.2631578947368421,1.0,0.4166666666666667
0.1,0.9119170984455959,0.10526315789473684,1.0,0.1904761904761905
0.1,0.9123711340206185,0.10526315789473684,1.0,0.1904761904761905
0.1,0.9045226130653267,0.05,1.0,0.09523809523809523
0.1,0.9030612244897959,0.1,0.6666666666666666,0.1739130434782609
0.1,0.9261083743842364,0.25,1.0,0.4
0.1,0.9073170731707317,0.09523809523809523,1.0,0.17391304347826084
0.1,0.9054726368159204,0.05,1.0,0.09523809523809523
0.1,0.9068627450980392,0.05,1.0,0.09523809523809523
0.1,0.9054726368159204,0.05,1.0,0.09523809523809523
0.1,0.918918918918919,0.21052631578947367,1.0,0.34782608695652173
0.1,0.9086538461538461,0.09523809523809523,1.0,0.17391304347826084
0.1,0.9174757281553398,0.19047619047619047,1.0,0.32
0.1,0.9077669902912622,0.14285714285714285,0.75,0.24
0.1,0.9076923076923077,0.1,1.0,0.18181818181818182
0.1,0.9077669902912622,0.09523809523809523,1.0,0.17391304347826084
0.1,0.9175257731958762,0.15789473684210525,1.0,0.2727272727272727
0.1,0.9108910891089109,0.1,1.0,0.18181818181818182
0.1,0.9121951219512195,0.14285714285714285,1.0,0.25
0.1,0.9119170984455959,0.10526315789473684,1.0,0.1904761904761905
0.1,0.9119170984455959,0.10526315789473684,1.0,0.1904761904761905
0.1,0.9030612244897959,0.05,1.0,0.09523809523809523
0.1,0.9064039408866995,0.1,0.6666666666666666,0.1739130434782609
0.1,0.9121951219512195,0.14285714285714285,1.0,0.25
0.1,0.9166666666666666,0.2,0.8,0.32000000000000006
0.1,0.9108910891089109,0.15,0.75,0.24999999999999997
0.1,0.9010416666666666,0.05263157894736842,0.5,0.09523809523809525
0.1,0.912621359223301,0.14285714285714285,1.0,0.25
0.1,0.9104477611940298,0.1,1.0,0.18181818181818182
0.1,0.9004739336492891,0.0,0.0,0.0
0.1,0.8984771573604061,0.0,0.0,0.0
0.1,0.9157894736842105,0.15789473684210525,1.0,0.2727272727272727
0.1,0.9077669902912622,0.09523809523809523,1.0,0.17391304347826084
0.1,0.9081632653061225,0.1,1.0,0.18181818181818182
0.1,0.9207920792079208,0.2,1.0,0.33333333333333337
0.1,0.9054726368159204,0.05,1.0,0.09523809523809523
0.1,0.9119170984455959,0.10526315789473684,1.0,0.1904761904761905
0.1,0.9166666666666666,0.15,1.0,0.2608695652173913
0.1,0.9154228855721394,0.15,1.0,0.2608695652173913
0.1,0.9064039408866995,0.05,1.0,0.09523809523809523
0.1,0.92,0.2,1.0,0.33333333333333337
0.1,0.921875,0.21052631578947367,1.0,0.34782608695652173
0.1,0.9086294416243654,0.1,1.0,0.18181818181818182
0.1,0.9130434782608695,0.1111111111111111,1.0,0.19999999999999998
0.1,0.9095744680851063,0.10526315789473684,1.0,0.1904761904761905
0.1,0.9134615384615384,0.14285714285714285,1.0,0.25
0.1,0.9119170984455959,0.15789473684210525,0.75,0.2608695652173913
0.1,0.9054726368159204,0.05,1.0,0.09523809523809523
0.1,0.9105263157894737,0.10526315789473684,1.0,0.1904761904761905
0.1,0.9086538461538461,0.09523809523809523,1.0,0.17391304347826084
0.1,0.9153439153439153,0.15789473684210525,1.0,0.2727272727272727
0.1,0.9121951219512195,0.14285714285714285,1.0,0.25
0.1,0.9123711340206185,0.10526315789473684,1.0,0.1904761904761905
0.15,0.8686868686868687,0.13333333333333333,1.0,0.23529411764705882
0.15,0.865,0.1,1.0,0.18181818181818182
0.15,0.8542713567839196,0.03333333333333333,1.0,0.06451612903225806
0.15,0.8599033816425121,0.06451612903225806,1.0,0.12121212121212122
0.15,0.8634146341463415,0.0967741935483871,1.0,0.17647058823529413
0.15,0.859375,0.06896551724137931,1.0,0.12903225806451613
0.15,0.8708133971291866,0.12903225806451613,1.0,0.2285714285714286
0.15,0.8638743455497382,0.10344827586206896,1.0,0.1875
0.15,0.8636363636363636,0.1,1.0,0.18181818181818182
0.15,0.8743169398907104,0.14814814814814814,1.0,0.25806451612903225
0.15,0.8720379146919431,0.15625,1.0,0.2702702702702703
0.15,0.8585365853658536,0.06451612903225806,1.0,0.12121212121212122
0.15,0.8532608695652174,0.03571428571428571,1.0,0.0689655172413793
0.15,0.8615384615384616,0.06896551724137931,1.0,0.12903225806451613
0.15,0.8709677419354839,0.14285714285714285,1.0,0.25
0.15,0.8592233009708737,0.06451612903225806,1.0,0.12121212121212122
0.15,0.8557213930348259,0.03333333333333333,1.0,0.06451612903225806
0.15,0.8791208791208791,0.18518518518518517,1.0,0.3125
0.15,0.86,0.06666666666666667,1.0,0.125
0.15,0.8557213930348259,0.03333333333333333,1.0,0.06451612903225806
0.15,0.8645833333333334,0.10344827586206896,1.0,0.1875
0.15,0.8624338624338624,0.07142857142857142,1.0,0.13333333333333333
0.15,0.8652849740932642,0.10344827586206896,1.0,0.1875
0.15,0.8627450980392157,0.0967741935483871,1.0,0.17647058823529413
0.15,0.8613861386138614,0.06666666666666667,1.0,0.125
0.15,0.8660287081339713,0.0967741935483871,1.0,0.17647058823529413
0.15,0.8663366336633663,0.1,1.0,0.18181818181818182
0.15,0.8599033816425121,0.06451612903225806,1.0,0.12121212121212122
0.15,0.8663101604278075,0.10714285714285714,1.0,0.19354838709677416
0.15,0.8527918781725888,0.03333333333333333,1.0,0.06451612903225806
0.15,0.8640776699029126,0.0967741935483871,1.0,0.17647058823529413
0.15,0.8602150537634409,0.07142857142857142,1.0,0.13333333333333333
0.15,0.8608247422680413,0.06896551724137931,1.0,0.12903225806451613
0.15,0.8592964824120602,0.06666666666666667,1.0,0.125
0.15,0.8613861386138614,0.06666666666666667,1.0,0.125
0.15,0.8737373737373737,0.16666666666666666,1.0,0.2857142857142857
0.15,0.8645833333333334,0.10344827586206896,1.0,0.1875
0.15,0.8529411764705882,0.03225806451612903,1.0,0.0625
0.15,0.8594594594594595,0.07142857142857142,1.0,0.13333333333333333
0.15,0.8726415094339622,0.15625,1.0,0.2702702702702703
0.15,0.8625592417061612,0.09375,1.0,0.17142857142857143
0.15,0.8706467661691543,0.13333333333333333,1.0,0.23529411764705882
0.15,0.8724489795918368,0.13793103448275862,1.0,0.2424242424242424
0.15,0.8484848484848485,0.0,0.0,0.0
0.15,0.882051282051282,0.20689655172413793,1.0,0.34285714285714286
0.15,0.8691099476439791,0.13793103448275862,1.0,0.2424242424242424
0.15,0.8622448979591837,0.06896551724137931,1.0,0.12903225806451613
0.15,0.8756476683937824,0.1724137931034483,1.0,0.29411764705882354
0.15,0.8601036269430051,0.06896551724137931,1.0,0.12903225806451613
0.15,0.8608247422680413,0.06896551724137931,1.0,0.12903225806451613
0.15,0.8542713567839196,0.03333333333333333,1.0,0.06451612903225806
0.15,0.8673469387755102,0.10344827586206896,1.0,0.1875
0.15,0.8768472906403941,0.16666666666666666,1.0,0.2857142857142857
0.15,0.8585365853658536,0.06451612903225806,1.0,0.12121212121212122
0.15,0.8557213930348259,0.03333333333333333,1.0,0.06451612903225806
0.15,0.8529411764705882,0.03225806451612903,1.0,0.0625
0.15,0.8557213930348259,0.03333333333333333,1.0,0.06451612903225806
0.15,0.8702702702702703,0.14285714285714285,1.0,0.25
0.15,0.8605769230769231,0.06451612903225806,1.0,0.12121212121212122
0.15,0.8689320388349514,0.12903225806451613,1.0,0.2285714285714286
0.15,0.8689320388349514,0.12903225806451613,1.0,0.2285714285714286
0.15,0.8615384615384616,0.06896551724137931,1.0,0.12903225806451613
0.15,0.8592233009708737,0.06451612903225806,1.0,0.12121212121212122
0.15,0.865979381443299,0.10344827586206896,1.0,0.1875
0.15,0.8613861386138614,0.06666666666666667,1.0,0.125
0.15,0.8634146341463415,0.0967741935483871,1.0,0.17647058823529413
0.15,0.8601036269430051,0.06896551724137931,1.0,0.12903225806451613
0.15,0.8601036269430051,0.06896551724137931,1.0,0.12903225806451613
0.15,0.8571428571428571,0.034482758620689655,1.0,0.06666666666666667
0.15,0.8669950738916257,0.1,1.0,0.18181818181818182
0.15,0.8634146341463415,0.0967741935483871,1.0,0.17647058823529413
0.15,0.8725490196078431,0.16129032258064516,1.0,0.27777777777777773
0.15,0.8712871287128713,0.13333333333333333,1.0,0.23529411764705882
0.15,0.859375,0.06896551724137931,1.0,0.12903225806451613
0.15,0.8640776699029126,0.0967741935483871,1.0,0.17647058823529413
0.15,0.8606965174129353,0.06666666666666667,1.0,0.125
0.15,0.8483412322274881,0.0,0.0,0.0
0.15,0.8477157360406091,0.0,0.0,0.0
0.15,0.8631578947368421,0.10344827586206896,1.0,0.1875
0.15,0.8592233009708737,0.06451612903225806,1.0,0.12121212121212122
0.15,0.8622448979591837,0.06896551724137931,1.0,0.12903225806451613
0.15,0.8712871287128713,0.13333333333333333,1.0,0.23529411764705882
0.15,0.8557213930348259,0.03333333333333333,1.0,0.06451612903225806
0.15,0.8601036269430051,0.06896551724137931,1.0,0.12903225806451613
0.15,0.8627450980392157,0.0967741935483871,1.0,0.17647058823529413
0.15,0.8656716417910447,0.1,1.0,0.18181818181818182
0.15,0.8571428571428571,0.03333333333333333,1.0,0.06451612903225806
0.15,0.87,0.13333333333333333,1.0,0.23529411764705882
0.15,0.8697916666666666,0.13793103448275862,1.0,0.2424242424242424
0.15,0.8578680203045685,0.06666666666666667,1.0,0.125
