PageRank,CategoryLabel
0.004080943,0
0.004733122,0
0.016630189,0
0.073644515,0
0.005791998,0
0.000397308,0
0.012241762,0
0.000711541,0
0.000321937,0
0.000327056,0
0.000327056,0
0.002414763,0
0.000499477,0
0.000606613,0
0.000527572,0
0.003346305,0
0.001367003,0
0.001425484,0
0.000352566,0
0.000316819,0
0.000352566,0
0.000352566,0
0.000352566,0
0.000401295,0
0.000352566,0
0.000352566,0
0.000352566,0
0.000316819,0
0.000352566,0
0.000352566,0
0.000352566,0
0.000352566,0
0.000352566,0
0.000397631,0
0.012179634,0
0.000316819,0
0.005363507,0
0.019790936,1
0.000316819,1
0.00085491,0
0.002050333,0
0.003069824,0
0.000424484,0
0.000316819,0
0.004037702,1
0.000348867,0
0.000316819,0
0.000397607,0
0.002103117,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.066102636,0
0.000316819,0
0.000409484,0
0.000316819,0
0.002146462,0
0.099070338,1
0.030359296,0
0.004180767,0
0.013396313,0
0.014426491,1
0.024530632,1
0.04437262,1
0.000978255,0
0.00124912,0
0.000938923,0
0.000614264,0
0.000372706,0
0.00075387,0
0.000316819,0
0.00036356,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.00036356,0
0.000316819,0
0.000394157,0
0.00032496,0
0.00094369,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.00036356,0
0.002628994,0
0.000989809,0
0.00036356,0
0.00036356,0
0.00036356,0
0.00036356,0
0.00036356,0
0.00036356,0
0.00036356,0
0.00036356,0
0.00036356,0
0.00036356,0
0.002354065,0
0.00036356,0
0.000316819,0
0.000542779,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000536066,0
0.000316819,0
0.000321997,0
0.001005493,0
0.000316819,0
0.000408773,0
0.000337534,0
0.000327176,0
0.001253597,0
0.000351581,0
0.000327176,0
0.000316819,0
0.000316819,0
0.000499275,0
0.001227334,0
0.000322151,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000715444,0
0.000720762,0
0.000605031,0
0.000720898,0
0.000316819,0
0.000451466,0
0.000316819,0
0.0003352,0
0.00114332,0
0.002971225,0
0.000388563,0
0.000786574,0
0.00250043,0
0.000649283,0
0.000316819,0
0.000352725,0
0.000316819,0
0.000316819,0
0.000316819,0
0.0003991,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000408009,0
0.001917216,0
0.000976968,0
0.000316819,0
0.000370678,0
0.000316819,0
0.000370678,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000823222,0
0.000614775,0
0.000425187,0
0.000316819,0
0.000542677,0
0.000608069,0
0.000316819,0
0.000864581,0
0.000331507,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000900293,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000780933,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.001178621,0
0.000321627,0
0.001188904,0
0.000496349,0
0.000481908,0
0.002537711,0
0.005365511,0
0.004586092,0
0.012991193,0
0.001237028,0
0.00179391,0
0.001237028,0
0.001237028,0
0.00179391,0
0.001237028,0
0.00179391,0
0.002855866,0
0.001237028,0
0.002863187,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000446115,0
0.000630249,0
0.000349617,0
0.00040526,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.001657609,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000324266,0
0.000331026,0
0.000316819,0
0.000316819,0
0.000617942,0
0.000316819,0
0.000316819,0
0.000372991,0
0.000403016,0
0.00124761,0
0.000335755,0
0.000324266,0
0.000412985,0
0.000316819,0
0.000324266,0
0.000324266,0
0.000416141,0
0.000324266,0
0.000324266,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000751211,0
0.001199748,0
0.001189672,0
0.00047268,0
0.000429888,0
0.000412575,0
0.000419321,0
0.000357213,0
0.000651322,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000361799,0
0.000365781,0
0.000322673,0
0.000322673,0
0.000322673,0
0.000427859,0
0.000316819,0
0.000316819,0
0.000382493,0
0.000343912,0
0.000766316,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000586114,0
0.000316819,0
0.000316819,0
0.000453802,0
0.000741601,0
0.000425392,0
0.000510936,0
0.000921452,0
0.001385667,0
0.000340927,0
0.000316819,0
0.000832831,0
0.000689736,0
0.000604513,0
0.000428667,0
0.00118428,0
0.000428667,0
0.00035414,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000408933,0
0.000316819,0
0.00054185,0
0.000316819,0
0.000435622,0
0.000359406,0
0.000444427,0
0.000325666,0
0.000316819,0
0.000655784,0
0.001083564,0
0.000316819,0
0.000316819,0
0.000830294,0
0.000316819,0
0.00084315,0
0.000320346,0
0.000316819,0
0.000316819,0
0.000328039,0
0.000331547,0
0.001450659,0
0.000811752,0
0.000316819,0
0.002143018,0
0.000441909,0
0.000412142,0
0.001527529,0
0.000322698,0
0.000316819,0
0.000316819,0
0.000793504,0
0.000342213,0
0.000316819,0
0.000316819,0
0.000494769,0
0.000356558,0
0.000356558,0
0.000327269,0
0.000316819,0
0.000316819,0
0.000457729,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
0.000316819,0
