@relation jedit-5.1.0

@attribute PageRank numeric
@attribute isImportant numeric

@data
0.001465,0
0.00423,0
0.001609,0
0.000547,0
0.002132,0
0.000589,0
0.002637,0
0.000821,0
0.002026,0
0.000743,0
0.001185,0
0.000459,0
0.002072,0
0.000818,0
0.000908,0
0.000832,0
0.000818,0
0.000929,0
0.008652,0
0.002244,0
0.00089,0
0.001906,0
0.001523,0
0.000948,0
0.00253,0
0.001675,0
0.000847,0
0.000976,0
0.000989,0
0.001377,0
0.001344,0
0.001516,0
0.000697,0
0.00085,0
0.002895,0
0.001725,0
0.000384,0
0.000787,0
0.00095,0
0.001061,0
0.001001,0
0.000752,0
0.000898,0
0.000459,0
0.003424,0
0.001472,0
0.000949,0
0.0005,0
0.000941,0
0.002381,0
0.000488,0
0.000662,0
0.000846,0
0.000504,0
0.000508,0
0.001019,0
0.000609,0
0.000521,0
0.001192,0
0.001593,0
0.001077,0
0.00108,0
0.000752,0
0.000728,0
0.006552,0
0.000903,0
0.000727,0
0.001854,0
0.005223,0
0.000577,0
0.001012,0
0.002531,0
0.00256,0
0.000636,0
0.000451,0
0.000857,0
0.000602,0
0.000578,0
0.00123,0
0.000327,0
0.000528,0
0.000877,0
0.001172,0
0.005351,0
0.000759,0
0.011249,0
0.00389,0
0.002105,0
0.005948,0
0.001033,0
0.002898,0
0.001386,0
0.00503,0
0.000417,0
0.01104,0
0.001434,0
0.003897,0
0.000328,0
0.003352,0
0.002409,0
0.003747,0
0.000308,0
0.00041,0
0.001318,0
0.001628,0
0.000355,0
0.00159,0
0.008753,0
0.000911,0
0.002387,0
0.000304,0
0.004575,0
0.000402,0
0.005215,0
0.001501,0
0.000826,0
0.000285,0
0.000491,0
0.013336,0
0.00074,0
0.001606,0
0.002307,0
0.000769,0
0.00048,0
0.002241,0
0.006881,0
0.000798,0
0.001463,0
0.000411,0
0.000553,0
0.001276,0
0.000793,0
0.0006,0
0.001792,0
0.000666,0
0.000624,0
0.000488,0
0.002212,0
0.000827,0
0.000592,0
0.039363,0
0.001317,0
0.003197,0
0.00065,0
0.001445,0
0.019855,1
0.001434,0
0.000874,0
0.001008,0
0.003015,0
0.002411,0
0.001739,0
0.000371,0
0.000894,0
0.002454,0
0.000377,0
0.000742,0
0.002733,0
0.000285,0
0.000663,0
0.000396,0
0.000834,0
0.000376,0
0.000594,0
0.000438,0
0.000395,0
0.001177,0
0.000285,0
0.001625,0
0.005142,1
0.000555,0
0.001336,0
0.00447,0
0.011655,1
0.002109,0
0.00123,0
0.001055,0
0.000389,0
0.001233,0
0.00135,0
0.000767,0
0.000285,0
0.000394,0
0.00051,0
0.000713,0
0.000285,0
0.000824,0
0.002023,0
0.001697,0
0.000917,0
0.000782,0
0.000546,0
0.001024,0
0.001137,0
0.001423,0
0.000374,0
0.000778,0
0.001541,0
0.00256,0
0.003007,0
0.000411,0
0.000602,0
0.001669,0
0.00034,0
0.000809,0
0.000558,0
0.001387,0
0.000531,0
0.0019,0
0.0019,0
0.001712,0
0.000816,0
0.000438,0
0.000466,0
0.000663,0
0.000776,0
0.000908,0
0.000657,0
0.002627,0
0.000662,0
0.001947,0
0.001085,0
0.002197,0
0.002949,0
0.000285,0
0.001188,0
0.00108,0
0.000755,0
0.000306,0
0.001139,0
0.001823,0
0.000668,0
0.000384,0
0.002163,0
0.002567,0
0.000926,0
0.000476,0
0.000552,0
0.00106,0
0.002838,0
0.000719,0
0.000494,0
0.000656,0
0.000494,0
0.000494,0
0.000494,0
0.000494,0
0.000494,0
0.000494,0
0.000494,0
0.000494,0
0.000494,0
0.000494,0
0.000494,0
0.000494,0
0.000494,0
0.000494,0
0.00264,0
0.000597,0
0.000335,0
0.00395,0
0.000494,0
0.004492,0
0.001385,0
0.000692,0
0.000767,0
0.000614,0
0.00049,0
0.001191,0
0.001034,0
0.000802,0
0.000858,0
0.000428,0
0.011376,0
0.00098,0
0.000462,0
0.000948,0
0.000737,0
0.001158,0
0.001931,0
0.000579,0
0.000934,0
0.00094,0
0.000664,0
0.000594,0
0.000854,0
0.001206,0
0.001083,0
0.000643,0
0.001119,0
0.000427,0
0.002801,0
0.000482,0
0.000667,0
0.001463,0
0.000878,0
0.00154,0
0.00114,0
0.001235,0
0.000822,0
0.001271,0
0.000848,0
0.000967,0
0.000368,0
0.001222,0
0.000636,0
0.000564,0
0.00047,0
0.000517,0
0.009859,0
0.006095,0
0.000604,0
0.005389,0
0.000497,0
0.00135,0
0.001614,0
0.072443,1
0.001086,0
0.001273,0
0.002225,0
0.00099,0
0.001342,0
0.000523,0
0.00111,0
0.000453,0
0.003463,0
0.001506,0
0.000568,0
0.000785,0
0.000712,0
0.000921,0
0.000727,0
0.000508,0
0.000512,0
0.000555,0
0.000324,0
0.000484,0
0.000579,0
0.000579,0
0.00077,0
0.009178,0
0.00395,0
0.000673,0
0.000466,0
0.002091,0
0.000706,0
0.000727,0
0.000556,0
0.000632,0
0.000514,0
0.00138,0
0.001561,0
0.000777,0
0.000956,0
0.000586,0
0.000802,0
0.000831,0
0.000548,0
0.000748,0
0.001053,0
0.002927,0
0.002804,0
0.001313,0
0.000881,0
0.001823,0
0.000285,0
0.000669,0
0.000383,0
0.001276,0
0.002248,0
0.00048,0
0.000718,0
0.001709,0
0.001195,0
0.000943,0
0.001735,0
0.000762,0
0.002686,0
0.000424,0
0.000285,0
0.000761,0
0.001039,0
0.000812,0
0.00114,0
0.001594,0
0.001706,0
0.002187,0
0.000332,0
0.00314,0
0.0019,0
0.001534,0
0.001716,0
0.000285,0
0.001801,0
0.00889,0
0.001087,0
0.000285,0
0.000834,0
0.001111,0
0.000553,0
0.000401,0
0.00171,0
0.000527,0
0.001883,0
0.000625,0
0.000747,0
0.001826,0
0.000813,0
0.000689,0
0.001078,0
0.000364,0
0.000746,0
0.003642,0
0.000475,0
0.000597,0
0.000577,0
0.000428,0
0.00099,0
0.000624,0
0.000873,0
0.000504,0
0.000513,0
0.000482,0
0.001073,0
0.002372,0
0.000618,0
0.002289,0
0.000345,0
0.000643,0
0.007512,0
0.002026,0
0.004096,0
0.00081,0
0.001801,0
0.000566,0
0.001603,0
0.000641,0
0.001755,0
0.0019,0
0.002407,0
0.001566,0
0.00143,0
0.000348,0
0.001357,0
0.001843,0
0.001878,0
0.005494,0
0.002541,0
0.000508,0
0.001367,0
0.001936,0
0.005081,0
0.002421,0
0.003892,0
0.000825,0
0.002063,0
0.003275,0
0.000319,0
0.003322,0
0.000779,0
0.00744,0
0.002527,0
0.000955,0
0.001258,0
0.003926,0
0.000757,0
0.004571,0
0.000361,0
0.001106,0
0.000474,0
0.003258,1
0.000838,0
0.000418,0
0.001112,0
0.000674,0
0.000995,0
0.000742,0
0.000285,0
0.001356,0
0.000442,0
0.002855,0
0.001788,0
0.001131,0
0.000319,0
0.002783,0
0.00049,0
0.000411,0
0.031112,0
0.000285,0
0.000641,0
0.000404,0
0.000868,0
0.003393,0
0.004251,0
0.001559,0
0.000491,0
0.002831,0
0.024465,1
0.000639,0
0.000526,0
0.000348,0
0.000957,0
0.000285,0
0.000514,0
0.001503,0
0.002701,0
0.023172,1
0.001199,0
0.000466,0
0.000447,0
0.000603,0
0.000446,0
0.00417,0
0.000669,0
0.000428,0
0.001309,0
0.004919,0
0.000575,0
0.001191,0
0.002604,0
0.000285,0
0.001673,0
0.001513,0
0.000347,0
0.00061,0
0.000567,0
0.00129,0
0.000285,0
0.000587,0
0.001124,0
0.00112,0
0.000438,0
0.000792,0
0.00085,0
0.000511,0
0.000681,0
0.002125,0
0.000746,0
0.001067,0
