topK,accuracy,precision,recall,F1
0.05,0.6666666666666666,0.0,0.0,0.0
0.05,0.8333333333333334,0.0,0.0,0.0
0.05,0.8333333333333334,1.0,0.25,0.4
0.05,0.7,0.0,0.0,0.0
0.05,0.7142857142857143,0.0,0.0,0.0
0.05,0.8235294117647058,0.0,0.0,0.0
0.05,0.8421052631578947,1.0,0.25,0.4
0.05,0.85,1.0,0.25,0.4
0.05,0.8823529411764706,0.0,0.0,0.0
0.05,0.9285714285714286,0.0,0.0,0.0
0.05,0.7142857142857143,0.0,0.0,0.0
0.05,0.8333333333333334,1.0,0.25,0.4
0.05,0.875,1.0,0.3333333333333333,0.5
0.05,0.8823529411764706,0.0,0.0,0.0
0.05,0.7142857142857143,0.0,0.0,0.0
0.05,0.8333333333333334,0.0,0.0,0.0
0.05,0.8333333333333334,0.0,0.0,0.0
0.05,0.7058823529411765,1.0,0.16666666666666666,0.2857142857142857
0.05,0.6875,0.0,0.0,0.0
0.05,0.65,1.0,0.125,0.2222222222222222
0.05,0.75,0.0,0.0,0.0
0.05,0.7777777777777778,1.0,0.2,0.33333333333333337
0.05,0.75,0.0,0.0,0.0
0.05,0.6,0.0,0.0,0.0
0.05,0.5882352941176471,0.0,0.0,0.0
0.05,0.7368421052631579,1.0,0.16666666666666666,0.2857142857142857
0.05,0.782608695652174,1.0,0.16666666666666666,0.2857142857142857
0.05,0.7222222222222222,0.0,0.0,0.0
0.05,0.8235294117647058,0.0,0.0,0.0
0.05,0.6666666666666666,1.0,0.14285714285714285,0.25
0.05,0.6875,0.0,0.0,0.0
0.05,0.6470588235294118,0.0,0.0,0.0
0.05,0.8,0.0,0.0,0.0
0.05,0.8181818181818182,0.0,0.0,0.0
0.05,0.8125,0.0,0.0,0.0
0.05,0.875,1.0,0.3333333333333333,0.5
0.05,0.7,0.0,0.0,0.0
0.05,0.6111111111111112,0.0,0.0,0.0
0.05,0.75,1.0,0.14285714285714285,0.25
0.05,0.8333333333333334,1.0,0.25,0.4
0.05,0.6842105263157895,1.0,0.14285714285714285,0.25
0.05,0.8125,0.0,0.0,0.0
0.05,0.85,1.0,0.25,0.4
0.05,0.75,0.0,0.0,0.0
0.05,0.625,0.0,0.0,0.0
0.05,0.5555555555555556,0.0,0.0,0.0
0.05,0.6666666666666666,0.0,0.0,0.0
0.05,0.8823529411764706,0.0,0.0,0.0
0.05,0.8235294117647058,1.0,0.25,0.4
0.05,0.85,0.0,0.0,0.0
0.05,0.8095238095238095,0.0,0.0,0.0
0.05,0.7894736842105263,1.0,0.2,0.33333333333333337
0.05,0.7222222222222222,1.0,0.16666666666666666,0.2857142857142857
0.05,0.6842105263157895,0.0,0.0,0.0
0.05,0.8421052631578947,1.0,0.25,0.4
0.05,0.7333333333333333,1.0,0.2,0.33333333333333337
