@relation jexcelapi-2.6.12

@attribute PageRank numeric
@attribute isImportant numeric

@data
0.014389,1
0.01748,1
0.009302,1
0.009302,1
0.009033,1
0.013897,1
0.011285,1
0.024521,1
0.015432,1
0.008907,1
0.014293,1
0.014389,0
0.008915,0
0.009224,0
0.118087,0
0.027272,0
0.012926,0
0.013794,0
0.015191,0
0.010608,0
0.01228,0
0.014848,0
0.015818,0
0.020759,0
0.00968,0
0.077513,0
0.012563,0
0.009822,0
0.030482,0
0.03892,0
0.01265,0
0.012019,0
0.008898,0
0.008898,0
0.027162,0
0.011016,0
0.008898,0
0.013607,0
0.009477,0
0.011219,0
0.009663,0
0.06325,0
0.03018,0
0.034551,0
0.014389,0
0.021671,0
0.042356,0
0.014389,0
0.015876,0
0.008898,0
