@relation jgrapht-0.9.1

@attribute PageRank numeric
@attribute isImportant numeric

@data
0.154124,1
0.00322,1
0.010405,1
0.003346,1
0.002485,1
0.002232,1
0.003775,1
0.002232,1
0.002232,1
0.002232,1
0.002232,1
0.006749,1
0.002232,1
0.002232,1
0.002232,1
0.002232,1
0.002232,1
0.029314,1
0.004533,1
0.014777,1
0.008336,1
0.003819,1
0.002824,1
0.002599,1
0.002232,1
0.002232,1
0.002232,1
0.002232,1
0.002232,1
0.002232,1
0.003689,1
0.010996,1
0.01078,1
0.006251,1
0.004778,1
0.003095,1
0.004518,1
0.003316,1
0.002232,1
0.002974,1
0.002232,1
0.00648,1
0.006397,1
0.004787,1
0.003085,1
0.017987,1
0.012135,1
0.019549,0
0.002232,0
0.002232,0
0.004275,0
0.002232,0
0.013644,0
0.002232,0
0.012398,0
0.002232,0
0.002232,0
0.002232,0
0.002232,0
0.002839,0
0.004323,0
0.002232,0
0.002232,0
0.014538,0
0.002232,0
0.00244,0
0.002495,0
0.002232,0
0.006733,0
0.002232,0
0.006695,0
0.002232,0
0.002232,0
0.002638,0
0.002232,0
0.158815,0
0.011869,0
0.002232,0
0.002427,0
0.002471,0
0.002648,0
0.002232,0
0.002816,0
0.002232,0
0.002232,0
0.002232,0
0.002232,0
0.002881,0
0.002797,0
0.002232,0
0.002943,0
0.002232,0
0.005409,0
0.002232,0
0.002232,0
0.002232,0
0.002232,0
0.002232,0
0.002384,0
0.002232,0
0.004463,0
0.002991,0
0.002638,0
0.002638,0
0.005127,0
0.011207,0
0.002232,0
0.005147,0
0.005206,0
0.00318,0
0.002232,0
0.006423,0
0.002273,0
0.002232,0
0.002232,0
0.002273,0
0.002232,0
0.003128,0
0.002611,0
0.004772,0
0.002232,0
0.002232,0
0.003294,0
0.002232,0
0.002779,0
0.002577,0
0.00269,0
0.002638,0
0.002232,0
0.005155,0
0.002354,0
0.002232,0
0.002688,0
0.002659,0
0.002232,0
0.002232,0
0.002758,0
0.00269,0
0.002437,0
0.002232,0
0.002232,0
0.002864,0
0.002232,0
0.002232,0
0.002706,0
0.002232,0
0.006426,0
0.002232,0
0.006323,0
0.002815,0
0.01242,0
0.002232,0
0.002232,0
0.009204,0
0.003706,0
0.003135,0
0.002232,0
0.002991,0
0.003823,0
0.003633,0
0.002232,0
0.00235,0
0.003435,0
0.002232,0
0.004714,0
0.002232,0
0.003117,0
0.002232,0
0.002232,0
0.002409,0
0.002232,0
0.002232,0
0.006748,0
0.002232,0
0.002706,0
0.002232,0
