@relation ant-1.6.1

@attribute PageRank numeric
@attribute CategoryLabel numeric

@data
0.000317,0
0.000317,0
0.000317,0
0.000317,0
0.000317,0
0.000317,0
0.000317,0
0.00046,0
0.000317,0
0.000317,0
0.000317,0
0.000317,0
0.000465,0
0.000458,0
0.001285,0
0.000317,0
0.000435,0
0.000691,0
0.000317,0
0.000317,0
0.000668,0
0.000317,0
0.000523,0
0.000325,0
0.000317,0
0.000317,0
0.000699,0
0.000317,0
0.000317,0
0.000317,0
0.000317,0
0.000317,0
0.000901,0
0.000317,0
0.000317,0
0.000317,0
0.000317,0
0.000317,0
0.000317,0
0.000317,0
0.000317,0
0.000317,0
0.000407,0
0.000411,0
0.000317,0
0.000364,0
0.000317,0
0.000317,0
0.000317,0
0.000317,0
0.001047,0
0.000347,0
0.000686,0
0.000347,0
0.000554,0
0.000551,0
0.00195,0
0.003618,0
0.00218,0
0.000481,0
0.00891,0
0.001682,0
0.01797,0
0.00085,0
0.000408,0
0.000323,0
0.001713,0
0.000502,0
0.000639,0
0.001571,0
0.000967,0
0.01948,0
0.017251,0
0.000317,0
0.000793,0
0.000317,0
0.00038,0
0.000383,0
0.00049,0
0.000775,0
0.000543,0
0.001419,0
0.000383,0
0.001505,0
0.00053,0
0.000543,0
0.000543,0
0.00053,0
0.001005,0
0.000317,0
0.003799,0
0.001265,0
0.008143,0
0.00095,0
0.000438,0
0.000397,0
0.007029,0
0.000516,0
0.000361,0
0.000624,0
0.002384,0
0.000433,0
0.000983,0
0.000424,0
0.000675,0
0.001875,0
0.001901,0
0.000424,0
0.000424,0
0.000424,0
0.000424,0
0.000424,0
0.000424,0
0.000432,0
0.000424,0
0.000424,0
0.002196,0
0.000424,0
0.000617,0
0.000891,0
0.000646,0
0.000317,0
0.000317,0
0.000317,0
0.000424,0
0.000326,0
0.000568,0
0.000424,0
0.000424,0
0.000424,0
0.000408,0
0.000406,0
0.001252,0
0.000424,0
0.000424,0
0.000424,0
0.000359,0
0.000546,0
0.000521,0
0.000354,0
0.007929,1
0.000352,0
0.000341,0
0.00058,0
0.000984,0
0.000317,0
0.002471,0
0.000317,0
0.000635,0
0.000377,0
0.000515,0
0.000771,0
0.00239,0
0.056332,0
0.000317,0
0.000878,0
0.000317,0
0.006431,0
0.000906,0
0.000408,0
0.000317,0
0.000419,0
0.000317,0
0.001602,0
0.001344,0
0.00032,0
0.000317,0
0.000317,0
0.000317,0
0.000478,0
0.000317,0
0.000478,0
0.000317,0
0.000451,0
0.000317,0
0.000605,0
0.000363,0
0.001888,0
0.000731,0
0.001412,0
0.000317,0
0.000348,0
0.000675,0
0.000466,0
0.000694,0
0.000317,0
0.0004,0
0.004029,0
0.00111,0
0.000317,0
0.004263,0
0.000586,0
0.000317,0
0.000428,0
0.000371,0
0.000425,0
0.000881,0
0.000397,0
0.000753,0
0.000317,0
0.000717,0
0.000622,0
0.000339,0
0.000725,0
0.000371,0
0.000369,0
0.000911,0
0.000317,0
0.000438,0
0.000326,0
0.000332,0
0.000534,0
0.000752,0
0.000396,0
0.000678,0
0.000391,0
0.001848,0
