@relation jgrapht-0.9.1

@attribute PageRank numeric
@attribute isImportant numeric

@data
0.015158,1
0.002442,1
0.007881,1
0.003654,1
0.003701,1
0.001932,1
0.003789,1
0.003407,1
0.004377,1
0.001464,1
0.003367,1
0.008941,1
0.002559,1
0.00387,1
0.002265,1
0.001961,1
0.00243,1
0.029974,1
0.003373,1
0.003283,1
0.006296,1
0.004551,1
0.002445,1
0.002614,1
0.002693,1
0.003049,1
0.003348,1
0.002979,1
0.002821,1
0.001696,1
0.003985,1
0.006552,1
0.006438,1
0.004719,1
0.005791,1
0.004681,1
0.003002,1
0.006126,1
0.003354,1
0.004318,1
0.001746,1
0.003187,1
0.002794,1
0.004493,1
0.00215,1
0.014327,1
0.011321,1
0.022121,0
0.004988,0
0.001263,0
0.008272,0
0.002154,0
0.005094,0
0.000856,0
0.018672,0
0.002119,0
0.002845,0
0.005741,0
0.003359,0
0.002459,0
0.004274,0
0.003503,0
0.002979,0
0.006233,0
0.001225,0
0.004405,0
0.003892,0
0.003008,0
0.016174,0
0.004393,0
0.013492,0
0.00314,0
0.0021,0
0.004062,0
0.001891,0
0.162323,0
0.018345,0
0.005952,0
0.00244,0
0.002439,0
0.009152,0
0.004145,0
0.005688,0
0.002694,0
0.008946,0
0.003944,0
0.003402,0
0.005199,0
0.001562,0
0.004181,0
0.004158,0
0.002342,0
0.004205,0
0.002844,0
0.001823,0
0.002979,0
0.002716,0
0.001791,0
0.003518,0
0.003354,0
0.016333,0
0.002419,0
0.003915,0
0.003915,0
0.006514,0
0.024756,0
0.003691,0
0.006315,0
0.00374,0
0.002414,0
0.003078,0
0.007555,0
0.003122,0
0.004668,0
0.005604,0
0.0031,0
0.001823,0
0.003188,0
0.00835,0
0.009013,0
0.002123,0
0.010196,0
0.004962,0
0.002454,0
0.003479,0
0.003142,0
0.003786,0
0.004062,0
0.003407,0
0.009525,0
0.001168,0
0.005293,0
0.001495,0
0.004973,0
0.005417,0
0.00303,0
0.002916,0
0.002091,0
0.001466,0
0.002693,0
0.00243,0
0.00138,0
0.003297,0
0.002364,0
0.001332,0
0.003927,0
0.005176,0
0.00401,0
0.005176,0
0.001461,0
0.011959,0
0.004065,0
0.003907,0
0.007077,0
0.003559,0
0.003155,0
0.001661,0
0.001979,0
0.00253,0
0.005376,0
0.001751,0
0.00182,0
0.002684,0
0.005184,0
0.010887,0
0.011029,0
0.006356,0
0.00361,0
0.00336,0
0.001474,0
0.006683,0
0.001381,0
0.005146,0
0.00202,0
0.001372,0
0.002074,0
